user_id,resp_time,datetime_utc,number,location
u32,1366181407,2013-04-17 06:50:07+00:00,4,"43.70285908,-72.29002745"
u32,1366283372,2013-04-18 11:09:32+00:00,5,Unknown
u32,1366363009,2013-04-19 09:16:49+00:00,4,"43.70300607,-72.29026873"
u32,1366622227,2013-04-22 09:17:07+00:00,3,"43.7031993,-72.2904444"
u32,1367566704,2013-05-03 07:38:24+00:00,5,"43.70211393,-72.28994529"
u32,1367774853,2013-05-05 17:27:33+00:00,6,"43.70420319,-72.28854729"
u32,1367820046,2013-05-06 06:00:46+00:00,3,"43.70425459,-72.29094939"
u32,1368084955,2013-05-09 07:35:55+00:00,4,"43.7089232,-72.28415444"
u32,1368211828,2013-05-10 18:50:28+00:00,4,"43.719082,-72.2724696"
u32,1368403698,2013-05-13 00:08:18+00:00,6,"43.7037874,-72.29006945"
u32,1369083609,2013-05-20 21:00:09+00:00,4,Unknown
u32,1369636149,2013-05-27 06:29:09+00:00,4,"43.65273307,-72.24424084"
u32,1369769722,2013-05-28 19:35:22+00:00,4,"43.70450738,-72.29025958"
u33,1364118472,2013-03-24 09:47:52+00:00,,
u33,1364121442,2013-03-24 10:37:22+00:00,,
u33,1364121444,2013-03-24 10:37:24+00:00,,
u33,1364121446,2013-03-24 10:37:26+00:00,,
u33,1364121741,2013-03-24 10:42:21+00:00,,
u33,1364536880,2013-03-29 06:01:20+00:00,4,"43.70167351,-72.28833149"
u33,1364632880,2013-03-30 08:41:20+00:00,3,"43.70377911,-72.28961632"
u33,1364714100,2013-03-31 07:15:00+00:00,4,"43.7037725,-72.29602645"
u33,1364796175,2013-04-01 06:02:55+00:00,4,"43.70581992,-72.28789232"
u33,1364839848,2013-04-01 18:10:48+00:00,5,"43.70412701,-72.29543193"
u33,1364962348,2013-04-03 04:12:28+00:00,4,"43.70375564,-72.296021"
u33,1365054483,2013-04-04 05:48:03+00:00,3,"43.70403059,-72.29608355"
u33,1365134880,2013-04-05 04:08:00+00:00,3,"43.70185971,-72.2876715"
u33,1365314566,2013-04-07 06:02:46+00:00,4,"43.70467136,-72.29424691"
u33,1365400859,2013-04-08 06:00:59+00:00,3,"43.70582114,-72.28794392"
u33,1365469921,2013-04-09 01:12:01+00:00,3,"43.70568599,-72.28783925"
u33,1365624136,2013-04-10 20:02:16+00:00,4,"43.70332015,-72.29598121"
u33,1365710513,2013-04-11 20:01:53+00:00,4,"43.70341924,-72.29629875"
u33,1365796813,2013-04-12 20:00:13+00:00,4,"43.70368617,-72.29580241"
u33,1365890110,2013-04-13 21:55:10+00:00,4,"43.70351337,-72.29604785"
u33,1365970487,2013-04-14 20:14:47+00:00,2,"43.70362837,-72.29609942"
u33,1366182075,2013-04-17 07:01:15+00:00,5,"43.70326794,-72.29043467"
u33,1366264817,2013-04-18 06:00:17+00:00,4,"43.70351032,-72.29612362"
u33,1366352617,2013-04-19 06:23:37+00:00,5,"43.70746347,-72.28509434"
u33,1366611635,2013-04-22 06:20:35+00:00,3,"43.70410502,-72.29484537"
u33,1366999423,2013-04-26 18:03:43+00:00,4,"43.7037887,-72.29615197"
u33,1367306486,2013-04-30 07:21:26+00:00,3,"43.70501854,-72.29249544"
u33,1367555631,2013-05-03 04:33:51+00:00,5,"43.701888339999996,-72.28851972"
u33,1367733607,2013-05-05 06:00:07+00:00,4,"43.70583433,-72.28880318"
u33,1368079518,2013-05-09 06:05:18+00:00,5,Unknown
u33,1368166237,2013-05-10 06:10:37+00:00,4,Unknown
u33,1368256131,2013-05-11 07:08:51+00:00,5,"43.70096638,-72.28858467"
u33,1368450868,2013-05-13 13:14:28+00:00,6,"43.70242394,-72.2919064"
u33,1368522719,2013-05-14 09:11:59+00:00,5,"43.70368448,-72.29611307"
u33,1369463827,2013-05-25 06:37:07+00:00,4,"43.70336841,-72.29649498"
u33,1369880535,2013-05-30 02:22:15+00:00,3,Unknown
u33,1370054815,2013-06-01 02:46:55+00:00,2,"43.70483061,-72.29437769"
u34,1364118558,2013-03-24 09:49:18+00:00,,
u34,1364122255,2013-03-24 10:50:55+00:00,,
u34,1364122257,2013-03-24 10:50:57+00:00,,
u34,1364122257,2013-03-24 10:50:57+00:00,,
u34,1364122259,2013-03-24 10:50:59+00:00,,
u34,1364122260,2013-03-24 10:51:00+00:00,,
u34,1364545919,2013-03-29 08:31:59+00:00,3,"43.706922,-72.28620799"
u34,1364964792,2013-04-03 04:53:12+00:00,4,"43.70794976,-72.28483945"
u34,1365052927,2013-04-04 05:22:07+00:00,4,"43.70834285,-72.28515483"
u34,1365140523,2013-04-05 05:42:03+00:00,4,"43.7072904,-72.28579172"
u34,1365227384,2013-04-06 05:49:44+00:00,4,"43.69979349,-72.28945872"
u35,1364118988,2013-03-24 09:56:28+00:00,,
u35,1364122373,2013-03-24 10:52:53+00:00,,
u35,1364122375,2013-03-24 10:52:55+00:00,,
u35,1364122376,2013-03-24 10:52:56+00:00,,
u35,1364122378,2013-03-24 10:52:58+00:00,,
u35,1364530878,2013-03-29 04:21:18+00:00,2,"43.70551161,-72.28318058"
u35,1364547418,2013-03-29 08:56:58+00:00,2,"43.70568371,-72.28335447"
u35,1364623742,2013-03-30 06:09:02+00:00,2,"43.70540779,-72.28341488"
u35,1364716836,2013-03-31 08:00:36+00:00,2,"43.70556869,-72.28311254"
u35,1364803082,2013-04-01 07:58:02+00:00,1,"43.70537348,-72.2834109"
u35,1364964796,2013-04-03 04:53:16+00:00,3,"43.69342141,-72.27623288"
u35,1365048335,2013-04-04 04:05:35+00:00,2,"43.64103289,-72.24899344"
u35,1365222411,2013-04-06 04:26:51+00:00,1,"43.70826852,-72.28473529"
u35,1365400395,2013-04-08 05:53:15+00:00,2,"43.53959054,-72.38995452"
u35,1365400404,2013-04-08 05:53:24+00:00,2,"43.53959054,-72.38995452"
u35,1365401061,2013-04-08 06:04:21+00:00,3,"43.53959054,-72.38995452"
u35,1365624599,2013-04-10 20:09:59+00:00,3,"43.70410839,-72.29042107"
u35,1365710637,2013-04-11 20:03:57+00:00,3,"43.7032067,-72.29080808"
u35,1365799930,2013-04-12 20:52:10+00:00,3,"43.7032067,-72.29080808"
u35,1365981554,2013-04-14 23:19:14+00:00,2,"43.7053364,-72.28315167"
u35,1366269033,2013-04-18 07:10:33+00:00,4,"43.7077701,-72.28363396"
u35,1366354152,2013-04-19 06:49:12+00:00,3,"43.7053473,-72.28304112"
u35,1366588821,2013-04-22 00:00:21+00:00,2,"43.70554288,-72.28320827"
u35,1367107724,2013-04-28 00:08:44+00:00,2,"43.70553437,-72.28348632"
u35,1367570068,2013-05-03 08:34:28+00:00,3,"43.70537226,-72.28333742"
u35,1368177205,2013-05-10 09:13:25+00:00,2,"43.65861498,-72.24869697"
u35,1368253515,2013-05-11 06:25:15+00:00,2,"43.70206724,-72.28924417"
u36,1364118687,2013-03-24 09:51:27+00:00,,
u36,1364121759,2013-03-24 10:42:39+00:00,,
u36,1364121760,2013-03-24 10:42:40+00:00,,
u36,1364121762,2013-03-24 10:42:42+00:00,,
u36,1364122110,2013-03-24 10:48:30+00:00,,
u36,1364624475,2013-03-30 06:21:15+00:00,3,"43.7069831,-72.28711031"
u36,1364712530,2013-03-31 06:48:50+00:00,2,Unknown
u36,1364796153,2013-04-01 06:02:33+00:00,3,Unknown
u36,1364961924,2013-04-03 04:05:24+00:00,2,"43.65180986,-72.30990188"
u36,1365053019,2013-04-04 05:23:39+00:00,2,"43.70856017,-72.28174284"
u36,1365136378,2013-04-05 04:32:58+00:00,2,"43.70672504,-72.2870343"
u36,1365228648,2013-04-06 06:10:48+00:00,2,"43.70663368,-72.28708155"
u36,1365314514,2013-04-07 06:01:54+00:00,2,"43.70654951,-72.28722688"
u36,1365401839,2013-04-08 06:17:19+00:00,2,"43.70650173,-72.28705275"
u36,1365488005,2013-04-09 06:13:25+00:00,2,"43.70676793,-72.2870234"
u36,1365624406,2013-04-10 20:06:46+00:00,2,"43.70650577,-72.28713836"
u36,1365710936,2013-04-11 20:08:56+00:00,2,"43.65196548,-72.3102879"
u36,1365804511,2013-04-12 22:08:31+00:00,2,"43.70667952,-72.2873341"
u36,1365885530,2013-04-13 20:38:50+00:00,2,"43.70691067,-72.28670488"
u36,1365906751,2013-04-14 02:32:31+00:00,2,"43.70691067,-72.28670488"
u36,1365971864,2013-04-14 20:37:44+00:00,2,"43.70655032,-72.28707265"
u36,1366067895,2013-04-15 23:18:15+00:00,2,"43.70655534,-72.28702434"
u36,1366179115,2013-04-17 06:11:55+00:00,2,"43.7065966,-72.28746486"
u36,1366270611,2013-04-18 07:36:51+00:00,2,"43.65177507,-72.31008393"
u36,1366571637,2013-04-21 19:13:57+00:00,4,"37.94400248,-121.72342483"
u36,1367564641,2013-05-03 07:04:01+00:00,2,"43.708084649999996,-72.28344417"
u36,1367820620,2013-05-06 06:10:20+00:00,2,"43.6516745,-72.31006304"
u36,1368086449,2013-05-09 08:00:49+00:00,2,"43.70655827,-72.28689597"
u36,1368171554,2013-05-10 07:39:14+00:00,2,"43.70698351,-72.28592491"
u36,1368260774,2013-05-11 08:26:14+00:00,2,"43.70603522,-72.28341178"
u36,1368341477,2013-05-12 06:51:17+00:00,2,"43.70664892,-72.28671625"
u36,1368522144,2013-05-14 09:02:24+00:00,2,"43.65151083,-72.31049935"
u36,1369379308,2013-05-24 07:08:28+00:00,2,"43.70331517,-72.2903492"
u36,1369470009,2013-05-25 08:20:09+00:00,2,"43.70652774,-72.28696301"
u36,1369620147,2013-05-27 02:02:27+00:00,2,"43.70694171,-72.28700511"
u36,1369713618,2013-05-28 04:00:18+00:00,2,"43.70798191,-72.28389574"
u36,1369793826,2013-05-29 02:17:06+00:00,2,"43.70676478,-72.28709385"
u39,1364118624,2013-03-24 09:50:24+00:00,,
u39,1364121576,2013-03-24 10:39:36+00:00,,
u39,1364121578,2013-03-24 10:39:38+00:00,,
u39,1364121579,2013-03-24 10:39:39+00:00,,
u39,1364121818,2013-03-24 10:43:38+00:00,,
u39,1365565546,2013-04-10 03:45:46+00:00,1,"43.70657715,-72.28645985"
u39,1365565548,2013-04-10 03:45:48+00:00,1,Unknown
u39,1365567884,2013-04-10 04:24:44+00:00,1,"43.70657715,-72.28645985"
u39,1365567886,2013-04-10 04:24:46+00:00,1,Unknown
u39,1365833115,2013-04-13 06:05:15+00:00,1,"43.65161386,-72.31003509"
u39,1366086071,2013-04-16 04:21:11+00:00,1,"43.7008617,-72.28950786"
u39,1366086072,2013-04-16 04:21:12+00:00,1,"43.7008617,-72.28950786"
u39,1366180412,2013-04-17 06:33:32+00:00,1,"43.65176968,-72.30989016"
u39,1366180451,2013-04-17 06:34:11+00:00,1,"43.65176968,-72.30989016"
u39,1366180453,2013-04-17 06:34:13+00:00,1,"43.65176968,-72.30989016"
u39,1366829560,2013-04-24 18:52:40+00:00,1,"43.65167079,-72.31001806"
u41,1364118400,2013-03-24 09:46:40+00:00,,
u41,1364122128,2013-03-24 10:48:48+00:00,,
u41,1364122130,2013-03-24 10:48:50+00:00,,
u41,1364122131,2013-03-24 10:48:51+00:00,,
u41,1364536894,2013-03-29 06:01:34+00:00,4,Unknown
u41,1364710078,2013-03-31 06:07:58+00:00,2,"43.70397289,-72.28593403"
u41,1364806251,2013-04-01 08:50:51+00:00,2,"43.70394481,-72.28581948"
u41,1365710966,2013-04-11 20:09:26+00:00,3,"43.70389958,-72.28580745"
u41,1365883920,2013-04-13 20:12:00+00:00,4,"43.70393265,-72.28608222"
u41,1365974754,2013-04-14 21:25:54+00:00,4,"43.70428777,-72.28778708"
u41,1367128821,2013-04-28 06:00:21+00:00,5,"43.7053667,-72.28824005"
u42,1364118721,2013-03-24 09:52:01+00:00,,
u42,1364122194,2013-03-24 10:49:54+00:00,,
u42,1364122196,2013-03-24 10:49:56+00:00,,
u42,1364122197,2013-03-24 10:49:57+00:00,,
u42,1364122199,2013-03-24 10:49:59+00:00,,
u42,1364123103,2013-03-24 11:05:03+00:00,,
u42,1364123105,2013-03-24 11:05:05+00:00,,
u42,1364123107,2013-03-24 11:05:07+00:00,,
u42,1364123108,2013-03-24 11:05:08+00:00,,
u42,1364904603,2013-04-02 12:10:03+00:00,2,"43.70755244,-72.28629937"
u42,1364904605,2013-04-02 12:10:05+00:00,2,"43.6942702,-72.27887471"
u42,1364964760,2013-04-03 04:52:40+00:00,3,"43.62834565,-72.3223213"
u42,1365048895,2013-04-04 04:14:55+00:00,3,"43.70714459,-72.28293882"
u42,1365222410,2013-04-06 04:26:50+00:00,3,"43.70819283,-72.28502758"
u42,1366368751,2013-04-19 10:52:31+00:00,3,"43.65846416,-72.24872049"
u42,1366613086,2013-04-22 06:44:46+00:00,3,"43.65857427,-72.24864027"
u42,1366701590,2013-04-23 07:19:50+00:00,2,"43.62825468,-72.32243547"
u42,1367733680,2013-05-05 06:01:20+00:00,3,"43.65863,-72.24877757"
u42,1367830461,2013-05-06 08:54:21+00:00,3,"43.65858208,-72.24870122"
u42,1368474026,2013-05-13 19:40:26+00:00,1,"43.66270982,-72.25494813"
u42,1368474039,2013-05-13 19:40:39+00:00,1,"43.66270982,-72.25494813"
u42,1368553308,2013-05-14 17:41:48+00:00,3,"43.66117959,-72.25346471"
u42,1368553363,2013-05-14 17:42:43+00:00,3,"43.66117959,-72.25346471"
u42,1370052013,2013-06-01 02:00:13+00:00,2,"43.70377618,-72.28228327"
u43,1364118866,2013-03-24 09:54:26+00:00,,
u43,1364121449,2013-03-24 10:37:29+00:00,,
u43,1364121450,2013-03-24 10:37:30+00:00,,
u43,1364121452,2013-03-24 10:37:32+00:00,,
u43,1364121917,2013-03-24 10:45:17+00:00,,
u43,1364856107,2013-04-01 22:41:47+00:00,3,"43.70661883,-72.28760805"
u43,1364925669,2013-04-02 18:01:09+00:00,3,"43.70546977,-72.29153142"
u43,1364961762,2013-04-03 04:02:42+00:00,3,"43.7056535,-72.29132724"
u43,1364977509,2013-04-03 08:25:09+00:00,3,"43.7056535,-72.29132724"
u43,1364977521,2013-04-03 08:25:21+00:00,3,"43.7056535,-72.29132724"
u43,1365008348,2013-04-03 16:59:08+00:00,4,"43.70566059,-72.29130704"
u43,1365026743,2013-04-03 22:05:43+00:00,4,"43.70566059,-72.29130704"
u43,1365048076,2013-04-04 04:01:16+00:00,4,"43.70619631,-72.28823087"
u43,1365108718,2013-04-04 20:51:58+00:00,3,"43.70619631,-72.28823087"
u43,1365126487,2013-04-05 01:48:07+00:00,3,"43.70549429,-72.29181405"
u43,1365134417,2013-04-05 04:00:17+00:00,3,"43.70263734,-72.29102803"
u43,1365187439,2013-04-05 18:43:59+00:00,3,"43.70572255,-72.29124291"
u43,1365222200,2013-04-06 04:23:20+00:00,3,"43.50783677,-72.13449058"
u43,1365285590,2013-04-06 21:59:50+00:00,2,"43.50783677,-72.13449058"
u43,1365314595,2013-04-07 06:03:15+00:00,2,"42.36112482,-71.07113958"
u43,1365360429,2013-04-07 18:47:09+00:00,2,"42.36112482,-71.07113958"
u43,1365400856,2013-04-08 06:00:56+00:00,2,"43.70599853,-72.29087445"
u43,1365463470,2013-04-08 23:24:30+00:00,2,"43.70560342,-72.29137243"
u43,1365544356,2013-04-09 21:52:36+00:00,4,"43.70566653,-72.29162127"
u43,1365623537,2013-04-10 19:52:17+00:00,3,"43.70355489,-72.28875143"
u43,1365624504,2013-04-10 20:08:24+00:00,3,"43.70355489,-72.28875143"
u43,1365710550,2013-04-11 20:02:30+00:00,3,"43.70349928,-72.29089432"
u43,1365731222,2013-04-12 01:47:02+00:00,3,"43.70234665,-72.28813935"
u43,1365789652,2013-04-12 18:00:52+00:00,3,"43.70234665,-72.28813935"
u43,1365798142,2013-04-12 20:22:22+00:00,3,"43.70234665,-72.28813935"
u43,1365885211,2013-04-13 20:33:31+00:00,4,"43.70462998,-72.28974619"
u43,1365969233,2013-04-14 19:53:53+00:00,2,"43.70500487,-72.2905778"
u43,1365972785,2013-04-14 20:53:05+00:00,2,"43.70500487,-72.2905778"
u43,1366063009,2013-04-15 21:56:49+00:00,3,Unknown
u43,1366092616,2013-04-16 06:10:16+00:00,3,Unknown
u43,1366183909,2013-04-17 07:31:49+00:00,3,"43.70567734,-72.29183525"
u43,1366240967,2013-04-17 23:22:47+00:00,4,"43.70523224,-72.29210557"
u43,1366264839,2013-04-18 06:00:39+00:00,4,"43.70565768,-72.29148478"
u43,1366317333,2013-04-18 20:35:33+00:00,3,"43.70557117,-72.29109324"
u43,1366352235,2013-04-19 06:17:15+00:00,3,"43.70564535,-72.29122186"
u43,1366597115,2013-04-22 02:18:35+00:00,4,"44.26783796,-69.80648763"
u43,1366612354,2013-04-22 06:32:34+00:00,3,Unknown
u43,1366696819,2013-04-23 06:00:19+00:00,3,"43.70451755,-72.28952021"
u43,1367134604,2013-04-28 07:36:44+00:00,4,"42.37524231,-71.1246049"
u43,1367602031,2013-05-03 17:27:11+00:00,4,"43.70571777,-72.29145544"
u43,1368080658,2013-05-09 06:24:18+00:00,3,"43.70569392,-72.290703"
u43,1368424828,2013-05-13 06:00:28+00:00,3,"43.70614429,-72.2869262"
u43,1369461695,2013-05-25 06:01:35+00:00,4,Unknown
u43,1369794718,2013-05-29 02:31:58+00:00,4,"43.70553515,-72.29157025"
u44,1364121980,2013-03-24 10:46:20+00:00,,
u44,1364121981,2013-03-24 10:46:21+00:00,,
u44,1364121983,2013-03-24 10:46:23+00:00,,
u44,1364121985,2013-03-24 10:46:25+00:00,,
u44,1364940845,2013-04-02 22:14:05+00:00,3,"43.70687995,-72.28684036"
u44,1364955063,2013-04-03 02:11:03+00:00,2,"43.70687995,-72.28684036"
u44,1364962069,2013-04-03 04:07:49+00:00,2,"43.69228995,-72.26681751"
u44,1365050660,2013-04-04 04:44:20+00:00,2,"43.69220757,-72.26687248"
u44,1365092064,2013-04-04 16:14:24+00:00,2,"43.69207668,-72.26667703"
u44,1365128503,2013-04-05 02:21:43+00:00,2,"43.70647656,-72.28646693"
u44,1365136270,2013-04-05 04:31:10+00:00,2,"43.70653963,-72.28694217"
u44,1365299990,2013-04-07 01:59:50+00:00,2,"43.69204284,-72.26686288"
u44,1365316940,2013-04-07 06:42:20+00:00,2,"43.69252995,-72.26679213"
u44,1365401191,2013-04-08 06:06:31+00:00,2,"43.69245308,-72.26713397"
u44,1365491029,2013-04-09 07:03:49+00:00,2,"43.69230772,-72.26689566"
u44,1365630157,2013-04-10 21:42:37+00:00,2,"43.70905522,-72.28367829"
u44,1365699853,2013-04-11 17:04:13+00:00,2,"43.69231687,-72.26692115"
u44,1365713948,2013-04-11 20:59:08+00:00,2,"43.70752065,-72.28669805"
u44,1365801310,2013-04-12 21:15:10+00:00,2,"43.69213022,-72.27010971"
u44,1365871791,2013-04-13 16:49:51+00:00,3,"43.69215012,-72.26703486"
u44,1366014547,2013-04-15 08:29:07+00:00,1,"43.69250898,-72.26687713"
u44,1366095189,2013-04-16 06:53:09+00:00,1,"43.70711018,-72.28582147"
u44,1366129720,2013-04-16 16:28:40+00:00,2,"43.69226815,-72.26702755"
u44,1366178953,2013-04-17 06:09:13+00:00,2,"43.69206524,-72.26693223"
u44,1366390760,2013-04-19 16:59:20+00:00,2,"43.69231923,-72.26700025"
u44,1366475612,2013-04-20 16:33:32+00:00,4,"43.69222142,-72.26706862"
u44,1366533980,2013-04-21 08:46:20+00:00,2,"43.69234545,-72.26685624"
u44,1366661861,2013-04-22 20:17:41+00:00,2,"43.70957133,-72.28436521"
u44,1366698202,2013-04-23 06:23:22+00:00,2,"43.70957133,-72.28436521"
u44,1366738984,2013-04-23 17:43:04+00:00,2,"43.69227118,-72.26710539"
u44,1366849773,2013-04-25 00:29:33+00:00,2,"43.69935873,-72.28135033"
u44,1366907384,2013-04-25 16:29:44+00:00,2,"43.69221585,-72.26709452"
u44,1366993625,2013-04-26 16:27:05+00:00,2,"43.69232314,-72.26697319"
u44,1367082659,2013-04-27 17:10:59+00:00,2,Unknown
u44,1367187155,2013-04-28 22:12:35+00:00,2,"43.69230343,-72.26698234"
u44,1367248361,2013-04-29 15:12:41+00:00,2,"43.69198838,-72.26681867"
u44,1367335734,2013-04-30 15:28:54+00:00,3,"43.69205554,-72.2671205"
u44,1367420663,2013-05-01 15:04:23+00:00,2,"43.69241334,-72.26678771"
u44,1367512023,2013-05-02 16:27:03+00:00,2,"43.69204957,-72.26697347"
u44,1367595234,2013-05-03 15:33:54+00:00,2,"43.69218699,-72.26710181"
u44,1367687482,2013-05-04 17:11:22+00:00,3,"43.69208378,-72.26703755"
u44,1367775960,2013-05-05 17:46:00+00:00,1,"43.69238395,-72.26701546"
u44,1367871054,2013-05-06 20:10:54+00:00,2,"43.70691341,-72.28711558"
u44,1367951057,2013-05-07 18:24:17+00:00,2,"43.69255276,-72.26704092"
u44,1368030436,2013-05-08 16:27:16+00:00,2,"43.69230186,-72.26682816"
u44,1368121174,2013-05-09 17:39:34+00:00,2,"43.69230186,-72.26682816"
u44,1368205342,2013-05-10 17:02:22+00:00,2,"43.69241681,-72.26706585"
u44,1368333008,2013-05-12 04:30:08+00:00,2,Unknown
u44,1368378353,2013-05-12 17:05:53+00:00,1,"43.69220954,-72.26702639"
u44,1368465073,2013-05-13 17:11:13+00:00,2,"43.69206484,-72.26700327"
u44,1368552702,2013-05-14 17:31:42+00:00,2,"43.69225,-72.26698519"
u44,1368636552,2013-05-15 16:49:12+00:00,2,"43.69219289,-72.26671048"
u44,1368726564,2013-05-16 17:49:24+00:00,2,"43.69229577,-72.26673522"
u44,1368812682,2013-05-17 17:44:42+00:00,2,"43.69229406,-72.26664182"
u44,1368898838,2013-05-18 17:40:38+00:00,2,"43.6922613,-72.26687932"
u44,1368992174,2013-05-19 19:36:14+00:00,3,"43.69142104,-72.26941669"
u44,1369068285,2013-05-20 16:44:45+00:00,2,"43.69230186,-72.26692699"
u44,1369244505,2013-05-22 17:41:45+00:00,3,"43.69230566,-72.26694933"
u44,1369329213,2013-05-23 17:13:33+00:00,2,"43.69213441,-72.26712004"
u44,1369416043,2013-05-24 17:20:43+00:00,4,"43.69222786,-72.26719913"
u44,1369503843,2013-05-25 17:44:03+00:00,2,"43.69476866,-72.27943547"
u44,1369675720,2013-05-27 17:28:40+00:00,2,"43.69341383,-72.2733575"
u45,1364118522,2013-03-24 09:48:42+00:00,,
u45,1364122270,2013-03-24 10:51:10+00:00,,
u45,1364122272,2013-03-24 10:51:12+00:00,,
u45,1364122273,2013-03-24 10:51:13+00:00,,
u45,1364122275,2013-03-24 10:51:15+00:00,,
u45,1364899371,2013-04-02 10:42:51+00:00,3,"43.70714984,-72.2865919"
u45,1364899371,2013-04-02 10:42:51+00:00,3,"43.70714984,-72.2865919"
u45,1364977332,2013-04-03 08:22:12+00:00,4,"43.70797577,-72.28494445"
u45,1365048661,2013-04-04 04:11:01+00:00,3,"43.70913025,-72.28483736"
u45,1365138121,2013-04-05 05:02:01+00:00,3,"43.70789644,-72.28491183"
u45,1365224528,2013-04-06 05:02:08+00:00,3,"43.70816382,-72.2852289"
u45,1365713136,2013-04-11 20:45:36+00:00,3,"43.70704773,-72.28579557"
u45,1365803777,2013-04-12 21:56:17+00:00,2,"43.70795674,-72.2850216"
u45,1365976510,2013-04-14 21:55:10+00:00,2,"43.70819668,-72.28503784"
u45,1366099726,2013-04-16 08:08:46+00:00,3,"43.65868105,-72.24849809"
u45,1366100026,2013-04-16 08:13:46+00:00,3,"43.65868105,-72.24849809"
u45,1366268779,2013-04-18 07:06:19+00:00,2,"43.71743737,-72.3069841"
u45,1366610404,2013-04-22 06:00:04+00:00,3,"43.706812,-72.28671513"
u45,1367820882,2013-05-06 06:14:42+00:00,3,Unknown
u45,1368264270,2013-05-11 09:24:30+00:00,3,"43.71766644,-72.30678104"
u46,1364118433,2013-03-24 09:47:13+00:00,,
u46,1364121909,2013-03-24 10:45:09+00:00,,
u46,1364121911,2013-03-24 10:45:11+00:00,,
u46,1364121913,2013-03-24 10:45:13+00:00,,
u46,1364121945,2013-03-24 10:45:45+00:00,,
u46,1364775638,2013-04-01 00:20:38+00:00,4,"43.70640514,-72.28820773"
u46,1364796174,2013-04-01 06:02:54+00:00,4,"43.70106678,-72.28949426"
u46,1364841320,2013-04-01 18:35:20+00:00,3,"43.70105311,-72.28963051"
u46,1364895950,2013-04-02 09:45:50+00:00,4,"43.7044068,-72.28971584"
u46,1364961912,2013-04-03 04:05:12+00:00,4,"43.70502483,-72.28874105"
u46,1365042062,2013-04-04 02:21:02+00:00,4,"43.70675529,-72.28728531"
u46,1365048039,2013-04-04 04:00:39+00:00,4,"43.70675529,-72.28728531"
u46,1365135771,2013-04-05 04:22:51+00:00,3,"43.70589093,-72.28772656"
u46,1365135779,2013-04-05 04:22:59+00:00,4,"43.70589093,-72.28772656"
u46,1365315123,2013-04-07 06:12:03+00:00,3,"43.70589876,-72.28814521"
u46,1365624041,2013-04-10 20:00:41+00:00,4,"43.70418508,-72.2961775"
u46,1365796933,2013-04-12 20:02:13+00:00,4,"43.70450188,-72.2971835"
u46,1365884055,2013-04-13 20:14:15+00:00,4,Unknown
u46,1366043682,2013-04-15 16:34:42+00:00,4,"43.70520754,-72.29021202"
u46,1366313549,2013-04-18 19:32:29+00:00,4,"43.70418499,-72.29773208"
u46,1366351655,2013-04-19 06:07:35+00:00,5,"43.70242371,-72.29305417"
u46,1368178180,2013-05-10 09:29:40+00:00,2,"43.70465108,-72.29535043"
u47,1364121431,2013-03-24 10:37:11+00:00,,
u47,1364121433,2013-03-24 10:37:13+00:00,,
u47,1364121434,2013-03-24 10:37:14+00:00,,
u47,1364121628,2013-03-24 10:40:28+00:00,,
u47,1364548084,2013-03-29 09:08:04+00:00,3,Unknown
u47,1364674238,2013-03-30 20:10:38+00:00,3,Unknown
u47,1365050491,2013-04-04 04:41:31+00:00,2,Unknown
u47,1365137844,2013-04-05 04:57:24+00:00,4,"43.70679119601846,-72.28743245825171"
u47,1365886152,2013-04-13 20:49:12+00:00,3,"43.68140639271587,-72.32202088460326"
u47,1365972583,2013-04-14 20:49:43+00:00,3,"43.68140509352088,-72.32197218574584"
u47,1366057637,2013-04-15 20:27:17+00:00,3,"43.68150102440268,-72.32201526872814"
u47,1366270973,2013-04-18 07:42:53+00:00,2,"43.68151468690485,-72.32208207249641"
u47,1366529804,2013-04-21 07:36:44+00:00,2,"43.68150525726378,-72.32196740806103"
u47,1366611907,2013-04-22 06:25:07+00:00,2,"43.70653114747256,-72.28706650435925"
u47,1367572660,2013-05-03 09:17:40+00:00,3,Unknown
u47,1368338411,2013-05-12 06:00:11+00:00,4,Unknown
u47,1369375373,2013-05-24 06:02:53+00:00,2,"43.7070740852505,-72.28581625968218"
u47,1369461855,2013-05-25 06:04:15+00:00,4,"43.68153224699199,-72.32217259705067"
u47,1369620154,2013-05-27 02:02:34+00:00,3,"43.706551347859204,-72.28690414689481"
u47,1369706444,2013-05-28 02:00:44+00:00,5,"43.70288774371147,-72.29048950597644"
u47,1369792806,2013-05-29 02:00:06+00:00,6,"43.681430825963616,-72.32192139141262"
u49,1364118812,2013-03-24 09:53:32+00:00,,
u49,1364121426,2013-03-24 10:37:06+00:00,,
u49,1364121427,2013-03-24 10:37:07+00:00,,
u49,1364121429,2013-03-24 10:37:09+00:00,,
u49,1364121905,2013-03-24 10:45:05+00:00,,
u49,1364510919,2013-03-28 22:48:39+00:00,3,"43.70660906218045,-72.28850320131149"
u49,1364536855,2013-03-29 06:00:55+00:00,2,"43.70716131206944,-72.29069298796604"
u49,1364594690,2013-03-29 22:04:50+00:00,2,"43.70267879651378,-72.29108858322432"
u49,1364623978,2013-03-30 06:12:58+00:00,3,"43.70714923611114,-72.2907766105146"
u49,1364712735,2013-03-31 06:52:15+00:00,4,"43.70705776482245,-72.29079078809796"
