user_id,course_id,due,experience,hours,location,resp_time,datetime_utc
u32,cs65,2,3,3,"43.70371584,-72.2909896",1365018344,2013-04-03 19:45:44+00:00
u32,math23,2,4,3,"43.70654748,-72.28919801",1365025253,2013-04-03 21:40:53+00:00
u32,cs60,2,2,1,"43.70367648,-72.29094557",1365031848,2013-04-03 23:30:48+00:00
u32,cs65,2,3,1,"43.70584223,-72.29075364",1365108624,2013-04-04 20:50:24+00:00
u32,cs69,1,1,4,"43.70584223,-72.29075364",1365153953,2013-04-05 09:25:53+00:00
u32,cs65,2,1,1,"43.70665195,-72.28627345",1365194085,2013-04-05 20:34:45+00:00
u32,math23,1,5,6,"43.70614862,-72.28934977",1365198011,2013-04-05 21:40:11+00:00
u32,cs60,2,3,1,"43.70614862,-72.28934977",1365202344,2013-04-05 22:52:24+00:00
u32,cs65,1,3,5,"43.70833514,-72.28446068",1365448353,2013-04-08 19:12:33+00:00
u32,math23,2,4,1,"43.7079626,-72.2845068",1365461644,2013-04-08 22:54:04+00:00
u32,cs60,2,1,1,"43.70826063,-72.28421526",1365461668,2013-04-08 22:54:28+00:00
u32,cs65,1,3,3,"43.70826063,-72.28421526",1365548843,2013-04-09 23:07:23+00:00
u32,math23,2,1,1,"43.70826063,-72.28421526",1365559676,2013-04-10 02:07:56+00:00
u32,cs69,2,3,8,"43.70340811,-72.29061712",1365568428,2013-04-10 04:33:48+00:00
u32,cs65,2,3,1,"43.70827877,-72.28438588",1365621132,2013-04-10 19:12:12+00:00
u32,math23,2,4,2,"43.70827877,-72.28438588",1365631748,2013-04-10 22:09:08+00:00
u32,cs60,2,3,1,"43.70827877,-72.28438588",1365634647,2013-04-10 22:57:27+00:00
u32,cs65,2,3,1,"43.70845191,-72.28419384",1365720716,2013-04-11 22:51:56+00:00
u32,cs69,1,1,8,"43.70845191,-72.28419384",1365758855,2013-04-12 09:27:35+00:00
u32,cs65,2,3,1,"43.71906267,-72.27262809",1365795000,2013-04-12 19:30:00+00:00
u32,math23,1,1,6,"43.7062746,-72.28944936",1365803141,2013-04-12 21:45:41+00:00
u32,cs65,1,4,9,"43.71713165,-72.27145544",1366053147,2013-04-15 19:12:27+00:00
u32,math23,2,1,1,"43.70635829,-72.28923585",1366061839,2013-04-15 21:37:19+00:00
u32,cs60,2,3,1,"43.70635749,-72.28923654",1366072980,2013-04-16 00:43:00+00:00
u32,cs65,1,3,3,"43.70710027,-72.28737661",1366157793,2013-04-17 00:16:33+00:00
u32,math23,2,4,5,"43.70710027,-72.28737661",1366157839,2013-04-17 00:17:19+00:00
u32,cs69,2,1,2,"43.70285908,-72.29002745",1366174008,2013-04-17 04:46:48+00:00
u32,cs65,2,1,1,"43.70285908,-72.29002745",1366225489,2013-04-17 19:04:49+00:00
u32,math23,1,4,10,"43.70261834,-72.28972009",1366236371,2013-04-17 22:06:11+00:00
u32,cs65,2,1,1,Unknown,1366318695,2013-04-18 20:58:15+00:00
u32,cs65,2,1,1,"43.70300607,-72.29026873",1366402410,2013-04-19 20:13:30+00:00
u32,math23,1,1,2,"43.70300607,-72.29026873",1366409367,2013-04-19 22:09:27+00:00
u32,cs60,2,3,1,"43.70300607,-72.29026873",1366411867,2013-04-19 22:51:07+00:00
u32,cs65,1,1,12,"43.7031993,-72.2904444",1366665190,2013-04-22 21:13:10+00:00
u32,math23,2,1,1,"43.7031993,-72.2904444",1366666989,2013-04-22 21:43:09+00:00
u32,cs60,2,1,1,"43.7031993,-72.2904444",1366671079,2013-04-22 22:51:19+00:00
u32,cs65,1,1,3,"43.70635966,-72.28846146",1366750429,2013-04-23 20:53:49+00:00
u32,math23,2,5,1,"43.70635966,-72.28846146",1366754318,2013-04-23 21:58:38+00:00
u32,cs65,2,1,1,"43.70608389,-72.29104393",1366935190,2013-04-26 00:13:10+00:00
u32,cs69,1,1,7,"43.70608389,-72.29104393",1366949950,2013-04-26 04:19:10+00:00
u32,cs65,2,1,1,"43.70608389,-72.29104393",1367003166,2013-04-26 19:06:06+00:00
u32,cs65,1,3,12,"43.70894401,-72.28431547",1367262393,2013-04-29 19:06:33+00:00
u32,math23,2,4,1,"43.47216071,-71.99885894",1367364255,2013-04-30 23:24:15+00:00
u32,cs69,2,1,5,"43.47216071,-71.99885894",1367379729,2013-05-01 03:42:09+00:00
u32,cs65,2,1,2,"43.47216071,-71.99885894",1367435862,2013-05-01 19:17:42+00:00
u32,math23,2,4,4,"43.70211393,-72.28994529",1367444694,2013-05-01 21:44:54+00:00
u32,cs69,2,1,6,"43.70211393,-72.28994529",1367566719,2013-05-03 07:38:39+00:00
u32,cs65,2,1,1,"43.70633694,-72.29112078",1367643460,2013-05-04 04:57:40+00:00
u32,math23,1,4,6,"43.70633694,-72.29112078",1367643460,2013-05-04 04:57:40+00:00
u32,cs65,2,5,1,"43.7089232,-72.28415444",1368040450,2013-05-08 19:14:10+00:00
u32,math23,2,4,1,"43.7089232,-72.28415444",1368049435,2013-05-08 21:43:55+00:00
u32,cs69,1,3,6,"43.70651717,-72.2879345",1368155551,2013-05-10 03:12:31+00:00
u32,cs65,1,1,6,"43.719082,-72.2724696",1368211853,2013-05-10 18:50:53+00:00
u32,math23,1,4,8,"43.719082,-72.2724696",1368221865,2013-05-10 21:37:45+00:00
u32,math23,2,4,1,"43.70680906,-72.28749051",1369189149,2013-05-22 02:19:09+00:00
u33,CS65,2,1,2,Unknown,1364515429,2013-03-29 00:03:49+00:00
u33,CS65,2,3,3,"43.70360724,-72.29640518",1364603465,2013-03-30 00:31:05+00:00
u33,ENGS93,2,1,1,"43.7037725,-72.29602645",1364697770,2013-03-31 02:42:50+00:00
u33,CS65,1,1,1,"43.70857509,-72.28453841",1364843136,2013-04-01 19:05:36+00:00
u33,ENGS93,2,4,1,"43.70455321,-72.29195283",1364865778,2013-04-02 01:22:58+00:00
u33,ENGS25,2,3,1,"43.70371798,-72.29605868",1364865789,2013-04-02 01:23:09+00:00
u33,CS65,2,3,3,"43.70799826,-72.28495732",1365026944,2013-04-03 22:09:04+00:00
u33,ENGS93,1,1,6,"43.70799826,-72.28495732",1365026965,2013-04-03 22:09:25+00:00
u33,ENGS25,1,3,5,"43.70799826,-72.28495732",1365029766,2013-04-03 22:56:06+00:00
u33,CS65,2,3,1,"43.70378631,-72.29590104",1365112666,2013-04-04 21:57:46+00:00
u33,CS65,2,3,2,"43.70274179,-72.28911003",1365189417,2013-04-05 19:16:57+00:00
u33,ENGS93,2,3,1,"43.70148828,-72.28937515",1365199408,2013-04-05 22:03:28+00:00
u33,ENGS25,2,3,1,"43.7058539,-72.28945952",1365202937,2013-04-05 23:02:17+00:00
u33,CS65,1,2,11,"43.70711139,-72.28597263",1365449380,2013-04-08 19:29:40+00:00
u33,ENGS93,2,1,2,"43.70220819,-72.28927939",1365456665,2013-04-08 21:31:05+00:00
u33,ENGS25,2,4,1,"43.70487736,-72.29204865",1365462613,2013-04-08 23:10:13+00:00
u33,CS65,2,1,3,"43.70332015,-72.29598121",1365624221,2013-04-10 20:03:41+00:00
u33,ENGS93,1,1,7,"43.70332015,-72.29598121",1365631818,2013-04-10 22:10:18+00:00
u33,ENGS25,1,1,10,"43.70589943,-72.28947338",1365635270,2013-04-10 23:07:50+00:00
u33,CS65,2,3,3,"43.70730744,-72.28556254",1365713782,2013-04-11 20:56:22+00:00
u33,ENGS93,2,3,2,"43.70368617,-72.29580241",1365802600,2013-04-12 21:36:40+00:00
u33,ENGS25,1,4,3,"43.70403496,-72.2946836",1365808083,2013-04-12 23:08:03+00:00
u33,CS65,1,3,10,"43.70369666,-72.29597969",1366057984,2013-04-15 20:33:04+00:00
u33,ENGS93,2,4,1,"43.70369666,-72.29597969",1366065364,2013-04-15 22:36:04+00:00
u33,ENGS25,2,3,1,"43.70369666,-72.29597969",1366067495,2013-04-15 23:11:35+00:00
u33,CS65,2,3,1,"43.70342539,-72.29594334",1366231206,2013-04-17 20:40:06+00:00
u33,ENGS93,1,4,7,"43.70351032,-72.29612362",1366242012,2013-04-17 23:40:12+00:00
u33,ENGS25,2,1,1,"43.70351032,-72.29612362",1366242023,2013-04-17 23:40:23+00:00
u33,CS65,2,3,2,"43.70746347,-72.28509434",1366318510,2013-04-18 20:55:10+00:00
u33,CS65,2,3,2,"43.70746347,-72.28509434",1366318535,2013-04-18 20:55:35+00:00
u33,ENGS93,2,3,2,"43.70397174,-72.29553785",1366407273,2013-04-19 21:34:33+00:00
u33,ENGS25,1,1,6,"43.70397174,-72.29553785",1366411762,2013-04-19 22:49:22+00:00
u33,ENGS93,2,1,1,"43.70497176,-72.29340555",1367306510,2013-04-30 07:21:50+00:00
u33,ENGS25,2,1,1,"43.70489616,-72.29364769",1367306526,2013-04-30 07:22:06+00:00
u33,ENGS93,1,3,8,"43.70583433,-72.28880318",1367648471,2013-05-04 06:21:11+00:00
u33,ENGS25,2,4,5,"43.70583433,-72.28880318",1367648472,2013-05-04 06:21:12+00:00
u33,CS65,2,3,5,"43.70416591,-72.29582511",1368484045,2013-05-13 22:27:25+00:00
u33,ENGS93,2,4,5,"43.70416591,-72.29582511",1368484060,2013-05-13 22:27:40+00:00
u33,CS65,1,3,12,Unknown,1369880490,2013-05-30 02:21:30+00:00
u34,CS65,2,3,3,"43.70878824,-72.28328871",1364840649,2013-04-01 18:24:09+00:00
u34,CS170,2,1,1,"43.70788571,-72.28460181",1364944621,2013-04-02 23:17:01+00:00
u34,CS65,2,3,2,"43.71710059,-72.3083916",1365012998,2013-04-03 18:16:38+00:00
u35,cs77,2,3,3,"43.70550357,-72.28323518",1364530877,2013-03-29 04:21:17+00:00
u35,"cs77
",2,1,3,"43.70787552,-72.28482605",1364603838,2013-03-30 00:37:18+00:00
u35,no class,2,1,5,"43.70539776,-72.28313216",1364694777,2013-03-31 01:52:57+00:00
u35,cs165,1,1,4,"43.70806959,-72.28480897",1364844321,2013-04-01 19:25:21+00:00
u35,cs165,2,3,6,"43.70108441,-72.28807194",1365204629,2013-04-05 23:30:29+00:00
u35,cs165,1,3,3,"43.53959054,-72.38995452",1365465926,2013-04-09 00:05:26+00:00
u35,cs65,2,4,4,"43.70410839,-72.29042107",1365638728,2013-04-11 00:05:28+00:00
u35,cs165,2,1,1,"43.7032067,-72.29080808",1365799968,2013-04-12 20:52:48+00:00
u35,cs165,1,3,5,Unknown,1366077942,2013-04-16 02:05:42+00:00
u35,cs165,2,1,6,"43.7077701,-72.28363396",1366244612,2013-04-18 00:23:32+00:00
u35,cs165,2,1,3,"43.70694392,-72.28313593",1366399551,2013-04-19 19:25:51+00:00
u35,cs165,2,1,5,"43.70462528,-72.30440054",1367273079,2013-04-29 22:04:39+00:00
u35,network,2,3,12,"43.70696392,-72.28734398",1367885054,2013-05-07 00:04:14+00:00
u36,cs65,2,3,6,"43.70676475,-72.28712041",1364774538,2013-04-01 00:02:18+00:00
u36,cs65,2,1,4,"43.70647464,-72.28689856",1364865986,2013-04-02 01:26:26+00:00
u36,cs65,2,1,1,"43.70684682,-72.28702992",1364944493,2013-04-02 23:14:53+00:00
u36,cs65,2,1,1,"43.70671309,-72.28686909",1365026943,2013-04-03 22:09:03+00:00
u36,cs65,2,1,1,"43.70657564,-72.28707547",1365114832,2013-04-04 22:33:52+00:00
u36,cs65,2,1,12,"43.70648263,-72.28685563",1365199558,2013-04-05 22:05:58+00:00
u36,cs65,2,1,7,"43.70677147,-72.28707347",1365467930,2013-04-09 00:38:50+00:00
u36,cs65,2,1,6,"43.70647121,-72.28707721",1365555609,2013-04-10 01:00:09+00:00
u36,CS297,2,3,12,"43.70673343,-72.28672849",1365642246,2013-04-11 01:04:06+00:00
u36,CS297,1,3,12,"43.70678726,-72.28706171",1365725077,2013-04-12 00:04:37+00:00
u36,CS297,2,1,12,"43.70659406,-72.28704229",1365813298,2013-04-13 00:34:58+00:00
u36,CS297,2,1,12,"43.70691067,-72.28670488",1365899156,2013-04-14 00:25:56+00:00
u36,CS297,1,3,12,"43.70655534,-72.28702434",1366067851,2013-04-15 23:17:31+00:00
u36,CS297,1,3,12,Unknown,1366071142,2013-04-16 00:12:22+00:00
u36,CS297,1,3,12,"43.65177507,-72.31008393",1366243561,2013-04-18 00:06:01+00:00
u36,CS297,1,1,12,"43.65156131,-72.30974714",1366306836,2013-04-18 17:40:36+00:00
u36,CS297,1,3,12,Unknown,1366435178,2013-04-20 05:19:38+00:00
u36,CS297,2,1,4,"37.33347414,-121.90347824",1366665291,2013-04-22 21:14:51+00:00
u36,CS297,2,3,3,"37.33933349,-122.0390594",1366775175,2013-04-24 03:46:15+00:00
u36,CS297,2,1,3,"37.33932807,-122.03905765",1366858825,2013-04-25 03:00:25+00:00
u39,cs70,2,3,3,Unknown,1364936095,2013-04-02 20:54:55+00:00
u39,,2,1,1,"43.70657715,-72.28645985",1365565544,2013-04-10 03:45:44+00:00
u39,"cs170
",1,1,1,Unknown,1365565547,2013-04-10 03:45:47+00:00
u39,,2,1,1,"43.70657715,-72.28645985",1365567883,2013-04-10 04:24:43+00:00
u39,"cs170
",1,1,1,Unknown,1365567885,2013-04-10 04:24:45+00:00
u39,,2,1,1,"43.65161386,-72.31003509",1365833101,2013-04-13 06:05:01+00:00
u39,,2,1,1,"43.7008617,-72.28950786",1366086071,2013-04-16 04:21:11+00:00
u39,,2,1,1,"43.70691563,-72.28615388",1366921933,2013-04-25 20:32:13+00:00
u41,Cs50,2,1,3,"43.7039835,-72.28589738",1364593116,2013-03-29 21:38:36+00:00
u41,"SPAN
2",2,1,2,"43.7039835,-72.28589738",1364593148,2013-03-29 21:39:08+00:00
u41,CS50,2,1,1,"43.7039835,-72.28589738",1364593262,2013-03-29 21:41:02+00:00
u41,CS50,2,4,1,Unknown,1365558055,2013-04-10 01:40:55+00:00
u41,SPAN2,2,3,1,"43.70367091,-72.28590427",1365641466,2013-04-11 00:51:06+00:00
u41,CS65,2,1,3,"43.70525445,-72.2884545",1365726669,2013-04-12 00:31:09+00:00
u41,CS65,2,1,3,Unknown,1366420450,2013-04-20 01:14:10+00:00
u42,cs165,1,2,2,"43.69958568,-72.28346581",1364904604,2013-04-02 12:10:04+00:00
u42,cs77,1,3,1,"43.64981203,-72.31113288",1364946954,2013-04-02 23:55:54+00:00
u42,cs165,2,2,1,"43.62834565,-72.3223213",1365027314,2013-04-03 22:15:14+00:00
u42,cs170,2,3,3,Unknown,1365118217,2013-04-04 23:30:17+00:00
u42,cs165,2,3,1,"43.70551056,-72.28806837",1365201365,2013-04-05 22:36:05+00:00
u42,cs165,2,3,1,"43.70901904,-72.28357213",1365656203,2013-04-11 04:56:43+00:00
u42,cs65,2,3,1,"43.65866189,-72.24880912",1365811954,2013-04-13 00:12:34+00:00
u42,cs65,1,3,1,"43.65842615,-72.2485696",1366072029,2013-04-16 00:27:09+00:00
u42,cs65,2,1,1,"43.65853839,-72.24881437",1366314264,2013-04-18 19:44:24+00:00
u43,cs65,1,3,5,"43.70660194,-72.28760119",1364861065,2013-04-02 00:04:25+00:00
u43,engs31,2,3,5,"43.70660194,-72.28760119",1364861084,2013-04-02 00:04:44+00:00
u43,engs31,1,3,3,"43.70546977,-72.29153142",1364937647,2013-04-02 21:20:47+00:00
u43,engs31 lab,1,3,3,"43.70574918,-72.29112146",1364956411,2013-04-03 02:33:31+00:00
u43,cs65 smartphone,2,3,3,"43.70566059,-72.29130704",1365016029,2013-04-03 19:07:09+00:00
u43,engs31,2,2,4,"43.70566059,-72.29130704",1365024865,2013-04-03 21:34:25+00:00
u43,engs31,2,2,5,"43.70566059,-72.29130704",1365026698,2013-04-03 22:04:58+00:00
u43,vs 65 section ,2,3,1,"43.70619631,-72.28823087",1365045649,2013-04-04 03:20:49+00:00
u43,cs65,2,2,2,"43.70619631,-72.28823087",1365108706,2013-04-04 20:51:46+00:00
u43,cs65,2,2,2,"43.7056412,-72.29070799",1365112974,2013-04-04 22:02:54+00:00
u43,cs65,2,3,6,"43.70553772,-72.29041241",1365194869,2013-04-05 20:47:49+00:00
u43,engs31 ,2,3,4,"43.70553772,-72.29041241",1365200100,2013-04-05 22:15:00+00:00
u43,cs65,1,3,5,"43.70560342,-72.29137243",1365448089,2013-04-08 19:08:09+00:00
u43,engs31,2,3,2,"43.70560342,-72.29137243",1365463684,2013-04-08 23:28:04+00:00
u43,engs31,1,3,6,"43.70566653,-72.29162127",1365544449,2013-04-09 21:54:09+00:00
u43,engs31 lab,1,3,3,"43.70566653,-72.29162127",1365562807,2013-04-10 03:00:07+00:00
u43,cs65,2,3,2,"43.70565468,-72.29149208",1365620850,2013-04-10 19:07:30+00:00
u43,engs31,2,3,5,"43.70509139,-72.29220315",1365638644,2013-04-11 00:04:04+00:00
u43,cs65,2,3,2,"43.70349928,-72.29089432",1365713563,2013-04-11 20:52:43+00:00
u43,cs65,2,3,3,"43.70234665,-72.28813935",1365728221,2013-04-12 00:57:01+00:00
u43,cs65,2,2,4,"43.70234665,-72.28813935",1365793725,2013-04-12 19:08:45+00:00
u43,engs31,2,1,3,"43.70234665,-72.28813935",1365811359,2013-04-13 00:02:39+00:00
u43,engs31,2,3,2,Unknown,1366060914,2013-04-15 21:21:54+00:00
u43,engs31,2,3,2,Unknown,1366072268,2013-04-16 00:31:08+00:00
u43,cs65,2,3,2,"43.70586692,-72.29117574",1366225565,2013-04-17 19:06:05+00:00
u43,engs31,2,3,7,"43.70523224,-72.29210557",1366241034,2013-04-17 23:23:54+00:00
u43,engs31,2,3,7,"43.70571117,-72.29155141",1366244159,2013-04-18 00:15:59+00:00
u43,cs65,2,3,4,"43.70577871,-72.29093135",1366324448,2013-04-18 22:34:08+00:00
u43,cs65,2,3,4,"43.16724021,-71.52684256",1366597112,2013-04-22 02:18:32+00:00
u43,engs31,2,3,3,"44.18328959,-69.83229159",1366597113,2013-04-22 02:18:33+00:00
u43,,2,1,1,"43.70568133,-72.29134343",1366845173,2013-04-24 23:12:53+00:00
u43,cs65,2,3,2,Unknown,1366923104,2013-04-25 20:51:44+00:00
u43,cs65,2,3,2,"43.70566341,-72.29149906",1367008474,2013-04-26 20:34:34+00:00
u43,cs65,2,2,9,"43.70546467,-72.29120503",1367434609,2013-05-01 18:56:49+00:00
u44,cs65,2,3,2,"43.70743771,-72.2862709",1365016175,2013-04-03 19:09:35+00:00
u44,cs60,2,2,3,"43.6971777,-72.28080395",1365030149,2013-04-03 23:02:29+00:00
u44,cs60 xhour,2,1,3,"43.69706014,-72.28055451",1365111715,2013-04-04 21:41:55+00:00
u44,cs65,2,2,3,"43.70956983,-72.2828589",1365188756,2013-04-05 19:05:56+00:00
u44,cs60,2,2,8,"43.70956983,-72.2828589",1365202379,2013-04-05 22:52:59+00:00
u44,cs65,1,3,6,"43.69304677,-72.26666278",1365449255,2013-04-08 19:27:35+00:00
u44,cs60,1,3,7,"43.69219771,-72.26725631",1365461409,2013-04-08 22:50:09+00:00
u44,cs65,2,3,2,"43.70905522,-72.28367829",1365621214,2013-04-10 19:13:34+00:00
u44,cs60,2,1,3,"43.70905522,-72.28367829",1365634955,2013-04-10 23:02:35+00:00
u44,cs60,2,3,3,"43.70752065,-72.28669805",1365726061,2013-04-12 00:21:01+00:00
u44,cs65,2,3,2,"43.69213022,-72.27010971",1365794967,2013-04-12 19:29:27+00:00
u44,cs60,2,1,3,"43.69213022,-72.27010971",1365808750,2013-04-12 23:19:10+00:00
u44,cs60,1,3,12,"43.70741846,-72.28641464",1366066267,2013-04-15 22:51:07+00:00
u44,cs60,2,1,6,"43.70968672,-72.28395597",1366225552,2013-04-17 19:05:52+00:00
u44,cs60,2,3,2,"43.70968672,-72.28395597",1366239130,2013-04-17 22:52:10+00:00
u44,cs65,2,3,2,"43.70982734,-72.28287682",1366398265,2013-04-19 19:04:25+00:00
u44,cs60,2,2,4,"43.70311929,-72.28220394",1366411833,2013-04-19 22:50:33+00:00
u44,cs65,1,1,6,"43.70957133,-72.28436521",1366658403,2013-04-22 19:20:03+00:00
u44,cs60,1,1,12,"43.70957133,-72.28436521",1366671129,2013-04-22 22:52:09+00:00
u44,cs65,2,3,3,"43.70924953,-72.28306718",1367003303,2013-04-26 19:08:23+00:00
u44,cs60,2,3,7,"43.7069105,-72.28675521",1367020501,2013-04-26 23:55:01+00:00
u44,cs60,1,3,12,"43.70907937,-72.2835377",1367275837,2013-04-29 22:50:37+00:00
u44,cs65,2,3,12,"43.70958087,-72.28404203",1367435171,2013-05-01 19:06:11+00:00
u44,cs60,2,3,2,"43.70760249,-72.286058",1367448557,2013-05-01 22:49:17+00:00
u44,cs65,2,1,2,"43.70976741,-72.28416244",1367607733,2013-05-03 19:02:13+00:00
u44,renesys,2,3,1,"43.70976741,-72.28416244",1367621683,2013-05-03 22:54:43+00:00
u44,cs60,2,3,1,"43.70691341,-72.28711558",1367880252,2013-05-06 22:44:12+00:00
u44,cs65,2,3,5,"43.69230186,-72.26682816",1368039469,2013-05-08 18:57:49+00:00
u44,cs60,2,3,2,"43.70914765,-72.28352116",1368137193,2013-05-09 22:06:33+00:00
u44,cs65,1,1,1,"43.6922359,-72.26676312",1368643940,2013-05-15 18:52:20+00:00
u45,cs65,1,2,5,"43.70714984,-72.2865919",1364899372,2013-04-02 10:42:52+00:00
u45,cs77,1,1,4,"43.70526192,-72.28667636",1364977330,2013-04-03 08:22:10+00:00
u45,CS65,2,1,3,"43.70797014,-72.28385447",1365036656,2013-04-04 00:50:56+00:00
u45,cs65,2,3,5,"43.70788803,-72.28458844",1365641355,2013-04-11 00:49:15+00:00
u45,cs65,2,3,2,"43.70804291,-72.28498053",1365734021,2013-04-12 02:33:41+00:00
u45,cs65,2,1,4,"43.70804117,-72.28498155",1365811938,2013-04-13 00:12:18+00:00
u46,CS65,1,3,5,"43.7044068,-72.28971584",1364847596,2013-04-01 20:19:56+00:00
u46,CS50,1,3,4,"43.7044068,-72.28971584",1364853026,2013-04-01 21:50:26+00:00
u46,ECON36,2,1,3,"43.70509059,-72.29282176",1365012102,2013-04-03 18:01:42+00:00
u46,CS65,2,2,6,"43.70509059,-72.29282176",1365018433,2013-04-03 19:47:13+00:00
u46,CS50,2,4,1,"43.70675529,-72.28728531",1365026961,2013-04-03 22:09:21+00:00
u46,ECON36,2,1,1,"43.70744948,-72.28545819",1365187648,2013-04-05 18:47:28+00:00
u46,CS65,2,3,1,"43.70744948,-72.28545819",1365187667,2013-04-05 18:47:47+00:00
u46,CS50,2,3,3,"43.70600821,-72.28803551",1365199288,2013-04-05 22:01:28+00:00
u46,CS65,1,3,4,"43.7038898,-72.287724",1365465688,2013-04-09 00:01:28+00:00
u46,ECON37,2,2,4,"43.7038898,-72.287724",1365465688,2013-04-09 00:01:28+00:00
u46,CS65,2,4,2,"43.70450188,-72.2971835",1365798397,2013-04-12 20:26:37+00:00
u46,ECON36,2,3,3,"43.70450188,-72.2971835",1365798411,2013-04-12 20:26:51+00:00
u46,CS50,2,4,12,"43.70586884,-72.28784833",1366243290,2013-04-18 00:01:30+00:00
u47,cs165,2,1,4,"43.68074778467417,-72.32198006473482",1364706633,2013-03-31 05:10:33+00:00
u47,cs65,2,1,4,"43.68139323312789,-72.32200630009174",1365736993,2013-04-12 03:23:13+00:00
u47,cs65,2,1,10,"43.681445620022714,-72.32166423462331",1365897718,2013-04-14 00:01:58+00:00
u47,cs65,1,3,6,"43.7075920868665,-72.28532021865249",1366071434,2013-04-16 00:17:14+00:00
u49,LAT3,2,3,5,"43.70660906218045,-72.28850320131149",1364510964,2013-03-28 22:49:24+00:00
u49,CS65,2,3,1,"43.70660906218045,-72.28850320131149",1364516598,2013-03-29 00:23:18+00:00
u49,CS65,2,2,1,"43.70283528839602,-72.29096080666464",1364594518,2013-03-29 22:01:58+00:00
u49,LAT3,1,3,3,"43.70280622511184,-72.29096898523272",1364594561,2013-03-29 22:02:41+00:00
u49,MATH13,1,2,6,"43.70293765941701,-72.29087519854266",1364594594,2013-03-29 22:03:14+00:00
u49,LAT3,1,2,5,"43.70705260374322,-72.2906467517123",1364865554,2013-04-02 01:19:14+00:00
u49,LAT3,2,3,5,"43.70338315129848,-72.2868059778217",1364928835,2013-04-02 18:53:55+00:00
u49,LAT3,2,3,1,"43.703158651028865,-72.2870008394822",1365026963,2013-04-03 22:09:23+00:00
u49,MATH13,1,2,5,"43.703158651028865,-72.2870008394822",1365027016,2013-04-03 22:10:16+00:00
u49,CS65,2,3,2,"43.707160898813775,-72.29070505330372",1365041168,2013-04-04 02:06:08+00:00
u49, LAT3,1,3,5,"43.70719136531615,-72.29074030026922",1365112962,2013-04-04 22:02:42+00:00
u49,CS65,2,2,6,"43.70713543339236,-72.29082214369375",1365112986,2013-04-04 22:03:06+00:00
u49,LAT3,1,2,3,"43.70725334083059,-72.29087305855974",1365199232,2013-04-05 22:00:32+00:00
u49,CS65,2,2,5,"43.70712420776659,-72.2906110276771",1365199251,2013-04-05 22:00:51+00:00
u49,MATH13,1,2,4,"43.70710791156842,-72.29068312334456",1365199268,2013-04-05 22:01:08+00:00
u49,LAT3,1,3,4,"43.70722381420843,-72.29064740417755",1365495011,2013-04-09 08:10:11+00:00
u49,MATH13,1,2,6,"43.7074620579643,-72.29076688528187",1365495037,2013-04-09 08:10:37+00:00
u49,CS65,1,3,2,"43.70726286397128,-72.29063822859308",1365495084,2013-04-09 08:11:24+00:00
u49,LAT3,1,3,2,"43.70714428609825,-72.29067048599494",1365530523,2013-04-09 18:02:03+00:00
u49,LAT3,1,3,2,"43.70706705124463,-72.29070750176079",1365661281,2013-04-11 06:21:21+00:00
u49,CS65,2,3,7,"43.70715385770251,-72.29076242667945",1365661368,2013-04-11 06:22:48+00:00
u49,MATH13,1,2,4,"43.70723751657178,-72.29072506094067",1365661411,2013-04-11 06:23:31+00:00
u49,LAT3,1,1,5,"43.707113189278324,-72.29073405134399",1365746503,2013-04-12 06:01:43+00:00
u49,CS65,2,2,5,"43.70706589616339,-72.29079248902232",1365746537,2013-04-12 06:02:17+00:00
u49,LAT3,1,3,3,Unknown,1365832871,2013-04-13 06:01:11+00:00
u49,CS65,2,2,5,Unknown,1365832896,2013-04-13 06:01:36+00:00
u49,MATH13,1,3,6,Unknown,1365832913,2013-04-13 06:01:53+00:00
u49,LAT3,1,2,5,"43.70716493150137,-72.29065271916699",1366073323,2013-04-16 00:48:43+00:00
u49,CS65,1,2,6,"43.70744869103676,-72.28705035195861",1366073446,2013-04-16 00:50:46+00:00
u49,MATH13,1,3,6,"43.70686273087724,-72.28753449372527",1366073467,2013-04-16 00:51:07+00:00
u49,LAT3,2,3,1,"43.70704576843117,-72.2907161716925",1366135131,2013-04-16 17:58:51+00:00
u49,LAT3,1,1,2,"43.70148630287334,-72.2880724945123",1366259936,2013-04-18 04:38:56+00:00
u49,CS65,2,3,1,"43.701492057042024,-72.28820054512535",1366259960,2013-04-18 04:39:20+00:00
u49,MATH13,1,3,5,"43.70143796257927,-72.28840592331314",1366259991,2013-04-18 04:39:51+00:00
u49, LAT3,1,3,2,"43.707213470222484,-72.28713826226519",1366314880,2013-04-18 19:54:40+00:00
u49,LAT3,1,2,3,"43.707239025812086,-72.29067326733173",1366485463,2013-04-20 19:17:43+00:00
u49,CS65,2,2,4,"43.70724205779823,-72.29062358405594",1366485490,2013-04-20 19:18:10+00:00
u49,MATH13,1,2,3,"43.707213301259905,-72.29063432924677",1366485512,2013-04-20 19:18:32+00:00
u49, LAT3,1,1,2,"43.7028007679431,-72.29029717109633",1366761723,2013-04-24 00:02:03+00:00
u49,MATH13,1,2,6,"43.701556132099654,-72.28796998806963",1367470873,2013-05-02 05:01:13+00:00
u49,CS65,2,2,1,"43.70151524499508,-72.28789150252283",1367470890,2013-05-02 05:01:30+00:00
u49,LAT3,1,2,5,"43.70629160569078,-72.28882086692587",1367906428,2013-05-07 06:00:28+00:00
