user_id,resp_time,weekday,hour,exercise,walk,have,schedule,latitude,longitude,has_location
u47,2013-04-02T04:31:31+00:00,Tuesday,4,1,2.0,2.0,2.0,,,0
u47,2013-04-19T04:09:13+00:00,Friday,4,1,2.0,2.0,1.0,43.702567806467414,-72.28883751668036,1
u47,2013-04-21T02:04:33+00:00,Sunday,2,1,2.0,2.0,1.0,43.70685012079775,-72.28665403090417,1
u47,2013-04-22T04:08:35+00:00,Monday,4,1,2.0,2.0,1.0,43.70653114747256,-72.28706650435925,1
u47,2013-04-28T03:10:14+00:00,Sunday,3,4,2.0,1.0,2.0,43.705234131775796,-72.28328417055309,1
u47,2013-05-04T04:00:16+00:00,Saturday,4,1,4.0,2.0,2.0,,,0
u47,2013-05-18T04:01:14+00:00,Saturday,4,1,3.0,2.0,2.0,,,0
u47,2013-05-19T23:04:16+00:00,Sunday,23,1,1.0,,,43.68147579487413,-72.32193337753415,1
u47,2013-05-28T20:00:07+00:00,Tuesday,20,1,1.0,,,43.681430825963616,-72.32192139141262,1
u49,2013-04-02T04:12:09+00:00,Tuesday,4,3,2.0,1.0,,,,0
u49,2013-04-04T02:04:41+00:00,Thursday,2,1,2.0,2.0,1.0,,,0
u49,2013-04-05T02:02:29+00:00,Friday,2,1,2.0,2.0,1.0,,,0
u49,2013-04-06T02:08:07+00:00,Saturday,2,1,2.0,2.0,2.0,,,0
u49,2013-04-07T00:45:23+00:00,Sunday,0,1,2.0,2.0,2.0,,,0
u49,2013-04-08T00:20:04+00:00,Monday,0,1,2.0,2.0,2.0,,,0
u49,2013-04-10T05:04:40+00:00,Wednesday,5,1,2.0,2.0,2.0,,,0
u49,2013-04-17T02:00:41+00:00,Wednesday,2,1,1.0,2.0,2.0,,,0
u49,2013-04-18T04:40:47+00:00,Thursday,4,1,2.0,2.0,2.0,,,0
u49,2013-04-28T00:40:21+00:00,Sunday,0,1,1.0,2.0,2.0,43.70731189456981,-72.29060578337602,1
u49,2013-04-29T02:27:54+00:00,Monday,2,1,1.0,2.0,2.0,,,0
u49,2013-04-30T03:40:52+00:00,Tuesday,3,3,2.0,1.0,2.0,43.70236269565432,-72.28341078913253,1
u49,2013-05-04T05:14:53+00:00,Saturday,5,2,1.0,1.0,2.0,43.707193056579484,-72.29060547563812,1
u49,2013-05-05T04:23:44+00:00,Sunday,4,1,1.0,2.0,2.0,43.70311076889067,-72.29034101735787,1
u49,2013-05-07T06:03:16+00:00,Tuesday,6,1,1.0,2.0,2.0,43.705985547631826,-72.2890841770398,1
u49,2013-05-08T02:02:16+00:00,Wednesday,2,1,1.0,2.0,2.0,43.70663268030553,-72.29093938341686,1
u49,2013-05-10T07:57:14+00:00,Friday,7,4,1.0,1.0,2.0,43.707106592105006,-72.29073445234907,1
u49,2013-05-13T02:53:32+00:00,Monday,2,1,1.0,2.0,2.0,43.63363720299468,-72.21116594197632,1
u49,2013-05-15T04:01:53+00:00,Wednesday,4,1,1.0,2.0,1.0,43.7059528775494,-72.28796572137354,1
u49,2013-05-18T06:33:54+00:00,Saturday,6,1,1.0,2.0,2.0,43.7071803391446,-72.29073719551904,1
u49,2013-05-18T22:24:22+00:00,Saturday,22,1,1.0,2.0,2.0,43.707252284293055,-72.29079785832832,1
u49,2013-05-21T03:30:40+00:00,Tuesday,3,4,1.0,1.0,2.0,43.70711113605721,-72.2909021265177,1
u49,2013-05-24T06:28:41+00:00,Friday,6,3,1.0,1.0,2.0,43.70714202777838,-72.29071285135586,1
u49,2013-05-25T22:37:50+00:00,Saturday,22,1,1.0,2.0,2.0,43.706969888401865,-72.29062563084044,1
u49,2013-05-30T20:03:13+00:00,Thursday,20,1,1.0,2.0,2.0,43.70722963681916,-72.29095809155727,1
u50,2013-04-04T03:40:07+00:00,Thursday,3,2,2.0,2.0,2.0,,,0
u50,2013-04-05T02:56:57+00:00,Friday,2,2,2.0,2.0,2.0,,,0
u50,2013-04-07T02:01:49+00:00,Sunday,2,2,2.0,1.0,1.0,,,0
u50,2013-04-10T05:13:13+00:00,Wednesday,5,2,2.0,2.0,2.0,,,0
u50,2013-05-15T05:12:25+00:00,Wednesday,5,2,2.0,2.0,2.0,43.7066062,-72.28694131,1
u51,2013-04-02T04:00:36+00:00,Tuesday,4,3,3.0,2.0,1.0,,,0
u51,2013-04-03T05:02:11+00:00,Wednesday,5,3,3.0,2.0,1.0,,,0
u51,2013-04-05T02:57:01+00:00,Friday,2,3,1.0,2.0,2.0,,,0
u51,2013-04-06T03:17:18+00:00,Saturday,3,3,1.0,2.0,2.0,,,0
u51,2013-04-08T00:46:02+00:00,Monday,0,3,3.0,2.0,2.0,,,0
u51,2013-04-10T05:16:05+00:00,Wednesday,5,3,3.0,2.0,1.0,,,0
u51,2013-04-17T03:05:27+00:00,Wednesday,3,3,3.0,2.0,2.0,,,0
u51,2013-04-19T04:00:28+00:00,Friday,4,3,3.0,2.0,1.0,43.70629349,-72.2869845,1
u51,2013-04-21T02:08:46+00:00,Sunday,2,3,3.0,2.0,2.0,43.70835688,-72.28276783,1
u51,2013-04-24T17:26:12+00:00,Wednesday,17,3,3.0,2.0,1.0,43.69653151,-72.28429978,1
u51,2013-05-04T05:31:54+00:00,Saturday,5,3,1.0,2.0,2.0,43.64675373,-72.30988564,1
u51,2013-05-05T23:55:37+00:00,Sunday,23,1,1.0,2.0,2.0,42.03807185,-72.61743268,1
u51,2013-05-08T01:18:57+00:00,Wednesday,1,1,1.0,2.0,2.0,,,0
u51,2013-05-15T05:00:47+00:00,Wednesday,5,3,3.0,2.0,1.0,43.70664139,-72.28665635,1
u51,2013-05-17T05:11:17+00:00,Friday,5,1,1.0,2.0,2.0,43.70526533,-72.29056337,1
u51,2013-05-18T23:58:27+00:00,Saturday,23,1,1.0,2.0,2.0,43.70640288,-72.28703686,1
u51,2013-05-18T23:58:40+00:00,Saturday,23,1,1.0,2.0,2.0,43.70640288,-72.28703686,1
u51,2013-05-26T23:12:35+00:00,Sunday,23,1,1.0,2.0,2.0,43.6285899,-72.32269504,1
u51,2013-05-26T23:12:37+00:00,Sunday,23,1,1.0,2.0,2.0,44.8133656,-71.88147691,1
u51,2013-05-27T20:00:11+00:00,Monday,20,1,1.0,2.0,2.0,43.69813972,-72.28405345,1
u51,2013-05-31T20:08:14+00:00,Friday,20,1,1.0,2.0,2.0,43.70419424,-72.28832947,1
u52,2013-04-03T02:27:46+00:00,Wednesday,2,1,3.0,2.0,2.0,,,0
u52,2013-04-04T02:38:11+00:00,Thursday,2,1,1.0,2.0,2.0,,,0
u52,2013-04-05T15:02:37+00:00,Friday,15,1,1.0,2.0,2.0,,,0
u52,2013-04-06T03:10:50+00:00,Saturday,3,1,1.0,2.0,2.0,,,0
u52,2013-04-06T18:55:52+00:00,Saturday,18,1,1.0,2.0,2.0,,,0
u52,2013-04-07T00:48:55+00:00,Sunday,0,1,2.0,2.0,2.0,,,0
u52,2013-04-08T00:47:33+00:00,Monday,0,1,2.0,2.0,2.0,,,0
u52,2013-04-17T03:54:17+00:00,Wednesday,3,1,3.0,2.0,2.0,,,0
u52,2013-04-18T02:49:51+00:00,Thursday,2,1,2.0,2.0,2.0,,,0
u52,2013-04-28T00:31:11+00:00,Sunday,0,1,1.0,2.0,2.0,43.704733966666666,-72.28868481666666,1
u53,2013-04-02T08:35:24+00:00,Tuesday,8,3,2.0,1.0,,,,0
u53,2013-04-03T02:00:20+00:00,Wednesday,2,1,1.0,2.0,1.0,,,0
u53,2013-04-04T02:18:39+00:00,Thursday,2,1,2.0,2.0,1.0,,,0
u53,2013-04-05T02:21:21+00:00,Friday,2,1,1.0,2.0,2.0,,,0
u53,2013-04-06T03:05:06+00:00,Saturday,3,1,4.0,2.0,1.0,,,0
u53,2013-04-06T03:05:07+00:00,Saturday,3,1,1.0,2.0,2.0,,,0
u53,2013-04-07T03:56:44+00:00,Sunday,3,1,1.0,2.0,2.0,,,0
u53,2013-04-08T17:19:12+00:00,Monday,17,1,1.0,2.0,2.0,,,0
u53,2013-04-13T22:54:41+00:00,Saturday,22,1,1.0,2.0,2.0,,,0
u53,2013-04-18T02:18:47+00:00,Thursday,2,1,1.0,2.0,2.0,,,0
u53,2013-04-19T05:19:21+00:00,Friday,5,1,2.0,2.0,2.0,43.70552167,-72.2830477,1
u53,2013-04-19T06:56:56+00:00,Friday,6,2,2.0,1.0,,43.70258733,-72.28374163,1
u53,2013-04-24T10:12:51+00:00,Wednesday,10,1,2.0,2.0,2.0,43.70542597,-72.28318778,1
u53,2013-04-28T08:07:40+00:00,Sunday,8,2,3.0,1.0,2.0,43.70603783,-72.28336171,1
u53,2013-04-29T01:42:57+00:00,Monday,1,1,2.0,2.0,2.0,43.70545297,-72.28328993,1
u53,2013-05-05T04:19:50+00:00,Sunday,4,1,2.0,2.0,2.0,43.70537434,-72.28318822,1
u53,2013-05-07T00:34:38+00:00,Tuesday,0,1,3.0,2.0,2.0,43.70751488,-72.28536136,1
u53,2013-05-16T04:06:32+00:00,Thursday,4,1,2.0,2.0,2.0,43.70542822,-72.28305246,1
u53,2013-05-17T04:48:37+00:00,Friday,4,1,1.0,2.0,2.0,43.70558555,-72.28313672,1
u53,2013-05-28T20:47:00+00:00,Tuesday,20,1,2.0,2.0,2.0,43.70533454,-72.28299423,1
u53,2013-05-29T21:13:28+00:00,Wednesday,21,1,2.0,2.0,2.0,43.70565067,-72.28319189,1
u54,2013-04-07T21:04:58+00:00,Sunday,21,5,5.0,1.0,2.0,,,0
u54,2013-04-30T02:35:35+00:00,Tuesday,2,1,2.0,2.0,2.0,43.70579093,-72.2916513,1
u56,2013-04-08T00:41:30+00:00,Monday,0,2,1.0,1.0,2.0,,,0
u56,2013-04-17T02:17:39+00:00,Wednesday,2,1,2.0,2.0,1.0,,,0
u56,2013-04-24T06:10:16+00:00,Wednesday,6,1,3.0,2.0,1.0,43.71655956,-72.30945355,1
u57,2013-04-02T04:00:44+00:00,Tuesday,4,5,4.0,1.0,,,,0
u57,2013-04-03T03:10:02+00:00,Wednesday,3,4,3.0,1.0,,,,0
u57,2013-04-04T03:10:32+00:00,Thursday,3,4,4.0,1.0,,,,0
u57,2013-04-05T02:17:47+00:00,Friday,2,4,4.0,1.0,,,,0
u57,2013-04-06T02:08:04+00:00,Saturday,2,1,3.0,2.0,1.0,,,0
u57,2013-04-07T00:07:52+00:00,Sunday,0,5,2.0,1.0,,,,0
u57,2013-04-08T00:03:19+00:00,Monday,0,5,2.0,1.0,,,,0
u57,2013-04-10T05:01:07+00:00,Wednesday,5,1,3.0,2.0,2.0,,,0
u57,2013-04-12T05:02:17+00:00,Friday,5,4,3.0,1.0,2.0,,,0
u57,2013-04-13T06:03:03+00:00,Saturday,6,3,3.0,1.0,2.0,,,0
u57,2013-04-16T04:07:48+00:00,Tuesday,4,4,4.0,1.0,,,,0
u57,2013-04-17T03:51:43+00:00,Wednesday,3,1,3.0,2.0,1.0,,,0
u57,2013-04-19T04:00:50+00:00,Friday,4,4,3.0,1.0,,43.70699504,-72.28855071,1
u57,2013-04-21T02:00:35+00:00,Sunday,2,1,2.0,2.0,1.0,43.81237747,-72.18886948,1
u57,2013-04-22T05:08:04+00:00,Monday,5,1,2.0,2.0,1.0,43.70635188,-72.2869814,1
u57,2013-04-24T06:00:20+00:00,Wednesday,6,1,3.0,2.0,1.0,43.70710105,-72.28877711,1
u57,2013-04-27T00:07:51+00:00,Saturday,0,1,3.0,2.0,1.0,43.70712028,-72.28906509,1
u57,2013-04-28T00:02:36+00:00,Sunday,0,2,3.0,1.0,2.0,43.70616713,-72.28704858,1
u57,2013-04-29T02:04:11+00:00,Monday,2,1,2.0,2.0,1.0,43.70378547,-72.29036229,1
u57,2013-04-30T04:04:15+00:00,Tuesday,4,4,4.0,1.0,,43.70278597,-72.29093312,1
u57,2013-05-04T04:10:20+00:00,Saturday,4,1,3.0,2.0,1.0,43.70644383,-72.28693503,1
u57,2013-05-05T04:07:31+00:00,Sunday,4,1,3.0,2.0,2.0,43.70255288,-72.28983647,1
u57,2013-05-07T00:03:24+00:00,Tuesday,0,4,3.0,1.0,2.0,43.70718012,-72.28882735,1
u57,2013-05-08T00:07:45+00:00,Wednesday,0,1,3.0,2.0,2.0,43.70646031,-72.2900943,1
u57,2013-05-15T04:06:18+00:00,Wednesday,4,1,3.0,2.0,1.0,43.70202283,-72.28836255,1
u57,2013-05-17T04:08:26+00:00,Friday,4,1,4.0,2.0,1.0,43.70316512,-72.29094043,1
u57,2013-05-18T04:00:25+00:00,Saturday,4,3,3.0,1.0,2.0,43.70704942,-72.28856556,1
u57,2013-05-25T20:25:31+00:00,Saturday,20,1,3.0,2.0,2.0,43.70653778,-72.28714271,1
u57,2013-05-28T20:34:47+00:00,Tuesday,20,1,2.0,2.0,2.0,43.70625996,-72.28688972,1
u57,2013-05-30T20:00:22+00:00,Thursday,20,1,2.0,2.0,1.0,43.70699711,-72.28881796,1
u57,2013-06-02T23:02:28+00:00,Sunday,23,3,3.0,1.0,2.0,43.66400198,-72.30431921,1
u57,2013-06-03T23:03:56+00:00,Monday,23,4,3.0,1.0,,43.70487483,-72.28075722,1
u58,2013-04-02T04:00:30+00:00,Tuesday,4,4,1.0,1.0,,,,0
u58,2013-04-05T02:39:15+00:00,Friday,2,4,3.0,1.0,,,,0
u58,2013-04-08T01:46:25+00:00,Monday,1,3,2.0,2.0,1.0,,,0
u58,2013-04-10T05:02:30+00:00,Wednesday,5,5,3.0,1.0,2.0,,,0
u58,2013-04-17T02:04:22+00:00,Wednesday,2,5,3.0,1.0,,,,0
u58,2013-04-18T02:43:00+00:00,Thursday,2,1,3.0,2.0,2.0,,,0
u58,2013-04-19T05:52:35+00:00,Friday,5,1,3.0,2.0,1.0,43.70613747,-72.28341241,1
u58,2013-04-21T04:34:12+00:00,Sunday,4,5,5.0,1.0,,43.7061514,-72.28332667,1
u58,2013-04-22T01:53:03+00:00,Monday,1,1,2.0,2.0,1.0,43.70626921,-72.28337803,1
u58,2013-04-22T04:15:59+00:00,Monday,4,1,2.0,2.0,1.0,43.70625615,-72.28323149,1
u58,2013-04-23T06:04:37+00:00,Tuesday,6,5,5.0,1.0,,43.70623236,-72.2830828,1
u58,2013-04-24T05:00:39+00:00,Wednesday,5,5,5.0,1.0,,43.7061263,-72.28350977,1
u58,2013-04-24T07:51:33+00:00,Wednesday,7,5,5.0,1.0,,43.7062471,-72.28322079,1
u58,2013-04-28T02:11:01+00:00,Sunday,2,3,2.0,1.0,2.0,43.70611602,-72.28317591,1
u58,2013-05-04T04:14:26+00:00,Saturday,4,3,3.0,1.0,,43.70610769,-72.28320694,1
u58,2013-05-05T05:05:28+00:00,Sunday,5,5,5.0,1.0,,43.70603328,-72.28336464,1
u58,2013-05-07T00:14:22+00:00,Tuesday,0,3,2.0,1.0,,43.70601095,-72.28337169,1
u58,2013-05-11T02:01:20+00:00,Saturday,2,1,2.0,2.0,1.0,43.70613712,-72.28339552,1
u58,2013-05-13T03:45:20+00:00,Monday,3,1,3.0,2.0,2.0,43.70647378,-72.28294033,1
u58,2013-05-16T05:22:13+00:00,Thursday,5,1,2.0,2.0,2.0,,,0
u58,2013-05-17T04:19:57+00:00,Friday,4,1,4.0,2.0,2.0,43.70614076,-72.28333241,1
u58,2013-05-18T05:41:20+00:00,Saturday,5,4,2.0,1.0,,43.70579923,-72.28339861,1
u58,2013-05-19T22:15:56+00:00,Sunday,22,1,1.0,2.0,,43.7061924,-72.28343594,1
u58,2013-05-28T07:45:25+00:00,Tuesday,7,1,4.0,2.0,1.0,43.70616772,-72.28339555,1
u58,2013-05-28T22:13:56+00:00,Tuesday,22,1,4.0,2.0,1.0,43.70616098,-72.28301592,1
u58,2013-05-29T20:12:29+00:00,Wednesday,20,1,3.0,2.0,2.0,43.70618821,-72.28324607,1
u58,2013-05-30T20:02:46+00:00,Thursday,20,1,1.0,2.0,2.0,43.7079224,-72.28383182,1
u58,2013-05-31T20:23:36+00:00,Friday,20,1,1.0,2.0,2.0,43.70630987,-72.28340771,1
u58,2013-06-01T20:26:41+00:00,Saturday,20,1,4.0,2.0,2.0,43.7064518,-72.28345807,1
u58,2013-06-02T21:04:02+00:00,Sunday,21,1,1.0,2.0,2.0,43.70627673,-72.28355468,1
u59,2013-04-02T04:34:01+00:00,Tuesday,4,1,3.0,2.0,1.0,,,0
u59,2013-04-02T06:53:49+00:00,Tuesday,6,4,2.0,1.0,1.0,,,0
u59,2013-04-03T03:57:15+00:00,Wednesday,3,1,4.0,2.0,1.0,,,0
u59,2013-04-04T02:28:26+00:00,Thursday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-04T09:56:37+00:00,Thursday,9,1,4.0,2.0,1.0,,,0
u59,2013-04-05T02:04:36+00:00,Friday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-06T02:01:33+00:00,Saturday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-07T00:13:23+00:00,Sunday,0,1,3.0,2.0,1.0,,,0
u59,2013-04-07T08:07:23+00:00,Sunday,8,1,4.0,2.0,1.0,,,0
u59,2013-04-08T00:01:09+00:00,Monday,0,1,3.0,2.0,1.0,,,0
u59,2013-04-08T06:01:26+00:00,Monday,6,1,3.0,2.0,1.0,,,0
u59,2013-04-09T08:09:37+00:00,Tuesday,8,1,3.0,2.0,1.0,,,0
u59,2013-04-10T05:05:21+00:00,Wednesday,5,1,1.0,2.0,1.0,,,0
u59,2013-04-12T03:55:07+00:00,Friday,3,1,3.0,2.0,2.0,,,0
u59,2013-04-14T00:09:36+00:00,Sunday,0,1,2.0,2.0,1.0,,,0
u59,2013-04-14T20:05:55+00:00,Sunday,20,1,3.0,2.0,2.0,,,0
u59,2013-04-17T02:14:41+00:00,Wednesday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-18T02:00:27+00:00,Thursday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-19T16:01:02+00:00,Friday,16,1,4.0,2.0,1.0,43.70400148909539,-72.28680146858096,1
u59,2013-04-21T09:44:05+00:00,Sunday,9,1,4.0,2.0,2.0,43.70409922208637,-72.28208472020924,1
u59,2013-04-22T04:00:41+00:00,Monday,4,1,3.0,2.0,1.0,43.70345394127071,-72.29087851010263,1
u59,2013-04-24T02:28:51+00:00,Wednesday,2,1,3.0,2.0,1.0,,,0
u59,2013-04-24T06:05:06+00:00,Wednesday,6,1,3.0,2.0,1.0,43.702806774526834,-72.29073786176741,1
u59,2013-04-26T04:38:07+00:00,Friday,4,1,3.0,2.0,1.0,43.705345443449914,-72.29143733158708,1
u59,2013-04-27T00:21:03+00:00,Saturday,0,1,3.0,2.0,1.0,43.70476709213108,-72.2879319358617,1
u59,2013-04-28T00:03:33+00:00,Sunday,0,1,2.0,2.0,1.0,,,0
u59,2013-04-29T08:16:11+00:00,Monday,8,1,4.0,2.0,1.0,43.706689733080566,-72.28658253327012,1
u59,2013-05-04T04:01:23+00:00,Saturday,4,1,3.0,2.0,1.0,43.70586520526558,-72.29101865552366,1
u59,2013-05-15T06:05:06+00:00,Wednesday,6,1,4.0,2.0,1.0,,,0
u59,2013-05-20T20:48:15+00:00,Monday,20,1,3.0,2.0,1.0,43.70559212286025,-72.29091203771532,1
u59,2013-05-22T05:39:29+00:00,Wednesday,5,1,3.0,2.0,2.0,43.70286435820162,-72.28974292986095,1
u59,2013-05-25T20:37:32+00:00,Saturday,20,1,,2.0,2.0,,,0
u59,2013-05-28T20:06:39+00:00,Tuesday,20,1,3.0,2.0,1.0,43.70560381561518,-72.29110607877374,1
u59,2013-05-29T20:08:19+00:00,Wednesday,20,1,2.0,2.0,1.0,,,0
u59,2013-06-02T21:30:16+00:00,Sunday,21,1,3.0,2.0,1.0,29.902878901921213,-90.02735710702837,1
u59,2013-06-06T10:22:06+00:00,Thursday,10,3,2.0,1.0,,29.90286414977163,-90.02727756276727,1
