user_id,resp_time,datetime_utc,sleep_hours,sleep_quality,sleepiness,location
u19,1368810309,2013-05-17 17:05:09+00:00,6,2,4,"43.7069985,-72.28761352"
u19,1368812510,2013-05-17 17:41:50+00:00,6,2,4,"43.7069985,-72.28761352"
u19,1368900165,2013-05-18 18:02:45+00:00,13,1,4,"43.70680509,-72.28557325"
u19,1368985949,2013-05-19 17:52:29+00:00,12,1,2,"43.70669977,-72.28545979"
u19,1369072767,2013-05-20 17:59:27+00:00,12,1,2,"43.70708213,-72.2859049"
u19,1369245683,2013-05-22 18:01:23+00:00,11,1,2,"43.70693856,-72.28579217"
u19,1369421692,2013-05-24 18:54:52+00:00,11,3,2,Unknown
u19,1369501546,2013-05-25 17:05:46+00:00,11,2,1,"43.7070687,-72.2859182"
u19,1369588862,2013-05-26 17:21:02+00:00,9,2,1,"43.70709334,-72.28524117"
u19,1369674768,2013-05-27 17:12:48+00:00,6,2,2,"43.70695189,-72.285625"
u19,1369852298,2013-05-29 18:31:38+00:00,1,4,4,"43.70689977,-72.28714289"
u19,1370024033,2013-05-31 18:13:53+00:00,14,1,1,"43.70730115,-72.28615193"
u20,1364121466,2013-03-24 10:37:46+00:00,,,,
u20,1364121468,2013-03-24 10:37:48+00:00,,,,
u20,1364121468,2013-03-24 10:37:48+00:00,,,,
u20,1364121470,2013-03-24 10:37:50+00:00,,,,
u20,1364121783,2013-03-24 10:43:03+00:00,,,,
u20,1364425349,2013-03-27 23:02:29+00:00,7,1,1,Unknown
u20,1364493999,2013-03-28 18:06:39+00:00,7,2,1,Unknown
u20,1364839433,2013-04-01 18:03:53+00:00,6,1,1,"43.70552887,-72.28341726"
u20,1364927125,2013-04-02 18:25:25+00:00,6,1,1,"43.70581285,-72.28282006"
u20,1365012185,2013-04-03 18:03:05+00:00,6,1,1,"43.70544017,-72.28294543"
u20,1365102217,2013-04-04 19:03:37+00:00,7,2,1,"43.7058526,-72.28346962"
u20,1365190540,2013-04-05 19:35:40+00:00,3,4,1,"43.70564244,-72.2831979"
u20,1365364599,2013-04-07 19:56:39+00:00,7,2,1,"43.70540262,-72.28310172"
u20,1365444472,2013-04-08 18:07:52+00:00,7,1,1,"43.70698496,-72.28367832"
u20,1365620823,2013-04-10 19:07:03+00:00,7,2,1,"43.70552537,-72.28312295"
u20,1365708132,2013-04-11 19:22:12+00:00,8,3,1,"43.70644022,-72.28264149"
u20,1365789224,2013-04-12 17:53:44+00:00,6,2,1,"43.70527536,-72.28314925"
u22,1364122235,2013-03-24 10:50:35+00:00,,,,
u22,1364122237,2013-03-24 10:50:37+00:00,,,,
u22,1364122239,2013-03-24 10:50:39+00:00,,,,
u22,1364122241,2013-03-24 10:50:41+00:00,,,,
u22,1364122243,2013-03-24 10:50:43+00:00,,,,
u22,1364369758,2013-03-27 07:35:58+00:00,6,3,1,"43.70665178,-72.28678516"
u22,1364440013,2013-03-28 03:06:53+00:00,6,3,1,"43.70277234,-72.28807846"
u22,1364499033,2013-03-28 19:30:33+00:00,8,2,1,"43.70399272,-72.29051569"
u22,1364579306,2013-03-29 17:48:26+00:00,7,1,1,"43.70414927,-72.29076226"
u22,1364697653,2013-03-31 02:40:53+00:00,8,1,1,"43.70411722,-72.29047127"
u22,1364761981,2013-03-31 20:33:01+00:00,9,1,1,"43.70357146,-72.29017646"
u22,1364836873,2013-04-01 17:21:13+00:00,8,2,1,"43.70436634,-72.29015652"
u22,1364926921,2013-04-02 18:22:01+00:00,8,1,1,"43.70407922,-72.29020632"
u22,1365009543,2013-04-03 17:19:03+00:00,7,2,1,"43.70417513,-72.29017786"
u22,1365103284,2013-04-04 19:21:24+00:00,9,1,1,"43.70400449,-72.29016096"
u22,1365192363,2013-04-05 20:06:03+00:00,8,1,1,"43.70405335,-72.29024681"
u22,1365442698,2013-04-08 17:38:18+00:00,8,1,1,"43.70407347,-72.29009938"
u22,1365535456,2013-04-09 19:24:16+00:00,9,1,1,"43.70418536,-72.29015097"
u22,1365616115,2013-04-10 17:48:35+00:00,8,2,1,"43.70458274,-72.29070844"
u22,1365707789,2013-04-11 19:16:29+00:00,7,1,1,"43.70464858,-72.29198064"
u22,1365975857,2013-04-14 21:44:17+00:00,8,2,1,"43.70408869,-72.29048838"
u22,1366570341,2013-04-21 18:52:21+00:00,9,1,1,"43.70418092,-72.29045018"
u22,1367352010,2013-04-30 20:00:10+00:00,8,1,1,"37.32982039,-122.0375421"
u22,1368207558,2013-05-10 17:39:18+00:00,10,3,1,Unknown
u22,1368561179,2013-05-14 19:52:59+00:00,15,1,1,"43.70394194,-72.29039284"
u23,1364118851,2013-03-24 09:54:11+00:00,,,,
u23,1364119350,2013-03-24 10:02:30+00:00,,,,
u23,1364120026,2013-03-24 10:13:46+00:00,,,,
u23,1364120035,2013-03-24 10:13:55+00:00,,,,
u23,1364121121,2013-03-24 10:32:01+00:00,,,,
u23,1364121999,2013-03-24 10:46:39+00:00,,,,
u23,1364494874,2013-03-28 18:21:14+00:00,8,2,1,"43.70545859,-72.28327112"
u23,1364577630,2013-03-29 17:20:30+00:00,9,3,2,"43.70562674,-72.28323386"
u23,1364663675,2013-03-30 17:14:35+00:00,8,1,1,"43.70543514,-72.2831621"
u23,1364749891,2013-03-31 17:11:31+00:00,8,1,1,"43.70546909,-72.28312334"
u23,1364749932,2013-03-31 17:12:12+00:00,8,1,1,"43.70546909,-72.28312334"
u23,1364835630,2013-04-01 17:00:30+00:00,8,2,1,"43.70556097,-72.28321515"
u23,1364922371,2013-04-02 17:06:11+00:00,8,1,1,"43.70556865,-72.28310136"
u23,1365010466,2013-04-03 17:34:26+00:00,7,2,2,"43.70553167,-72.28322691"
u23,1365094894,2013-04-04 17:01:34+00:00,8,1,2,"43.70539876,-72.28336841"
u23,1365181451,2013-04-05 17:04:11+00:00,8,1,1,"43.70573813,-72.28325543"
u23,1365267651,2013-04-06 17:00:51+00:00,8,1,1,"43.70511575,-72.28317434"
u23,1365354050,2013-04-07 17:00:50+00:00,7,2,1,"43.7055044,-72.28338837"
u23,1365440472,2013-04-08 17:01:12+00:00,8,3,1,"43.70535792,-72.28348372"
u23,1365526856,2013-04-09 17:00:56+00:00,8,3,1,"43.70554357,-72.28325924"
u23,1365700264,2013-04-11 17:11:04+00:00,8,1,2,"43.70528483,-72.28336024"
u23,1365786040,2013-04-12 17:00:40+00:00,5,3,3,"43.7054476,-72.28326768"
u23,1365879515,2013-04-13 18:58:35+00:00,10,3,1,"43.7054183,-72.28319637"
u23,1365962124,2013-04-14 17:55:24+00:00,8,1,1,"43.7050633,-72.28352333"
u23,1366047881,2013-04-15 17:44:41+00:00,8,1,1,"43.70548232,-72.28294733"
u23,1366220438,2013-04-17 17:40:38+00:00,6,1,1,"43.70563203,-72.28296566"
u23,1366304873,2013-04-18 17:07:53+00:00,8,1,1,"43.70533021,-72.28320935"
u23,1366491749,2013-04-20 21:02:29+00:00,8,1,1,"43.70587021,-72.28397539"
u23,1366650172,2013-04-22 17:02:52+00:00,6,1,1,"43.70500519,-72.28332888"
u24,1364118583,2013-03-24 09:49:43+00:00,,,,
u24,1364118586,2013-03-24 09:49:46+00:00,,,,
u24,1364122135,2013-03-24 10:48:55+00:00,,,,
u24,1364122137,2013-03-24 10:48:57+00:00,,,,
u24,1364122138,2013-03-24 10:48:58+00:00,,,,
u24,1364122139,2013-03-24 10:48:59+00:00,,,,
u24,1364122140,2013-03-24 10:49:00+00:00,,,,
u24,1364122403,2013-03-24 10:53:23+00:00,,,,
u24,1364122405,2013-03-24 10:53:25+00:00,,,,
u24,1364122407,2013-03-24 10:53:27+00:00,,,,
u24,1364122407,2013-03-24 10:53:27+00:00,,,,
u24,1364122409,2013-03-24 10:53:29+00:00,,,,
u24,1364517555,2013-03-29 00:39:15+00:00,7,2,1,"43.6323532,-72.31687088"
u24,1364517556,2013-03-29 00:39:16+00:00,6,4,1,"43.70641892,-72.29107603"
u24,1364580051,2013-03-29 18:00:51+00:00,7,2,1,"43.70633345,-72.29084334"
u24,1364590897,2013-03-29 21:01:37+00:00,7,3,4,"43.70633345,-72.29084334"
u24,1364671905,2013-03-30 19:31:45+00:00,9,2,4,"43.70617004,-72.29083553"
u24,1364806097,2013-04-01 08:48:17+00:00,7,2,2,"43.70631987,-72.29102945"
u24,1364838750,2013-04-01 17:52:30+00:00,8,2,1,"43.70644324,-72.28839048"
u24,1364937127,2013-04-02 21:12:07+00:00,6,2,1,"43.70677201,-72.29138349"
u24,1365024917,2013-04-03 21:35:17+00:00,9,1,1,"43.70607141,-72.28867039"
u24,1365104439,2013-04-04 19:40:39+00:00,6,3,1,"43.70613594,-72.29081044"
u24,1365188674,2013-04-05 19:04:34+00:00,9,1,1,"43.70610429,-72.29075771"
u24,1365278556,2013-04-06 20:02:36+00:00,10,2,1,"43.70620136,-72.29091932"
u24,1365443328,2013-04-08 17:48:48+00:00,7,3,1,"43.70613935,-72.29098339"
u24,1365536848,2013-04-09 19:47:28+00:00,9,3,1,"43.70622719,-72.29042601"
u24,1365754466,2013-04-12 08:14:26+00:00,10,1,1,Unknown
u24,1365779162,2013-04-12 15:06:02+00:00,5,3,1,"43.70621814,-72.29075864"
u24,1365789599,2013-04-12 17:59:59+00:00,6,2,1,"43.70597871,-72.28908972"
u24,1365884075,2013-04-13 20:14:35+00:00,9,3,1,"43.70619094,-72.29054811"
u24,1365930800,2013-04-14 09:13:20+00:00,10,2,4,"43.70618738,-72.29054297"
u24,1365980465,2013-04-14 23:01:05+00:00,9,2,1,"43.70306598,-72.29015459"
u24,1366250463,2013-04-18 02:01:03+00:00,7,2,1,Unknown
u24,1368486586,2013-05-13 23:09:46+00:00,9,2,1,"43.70334641,-72.28788749"
u24,1369591651,2013-05-26 18:07:31+00:00,5,4,1,"43.70554093,-72.29083252"
u25,1364118945,2013-03-24 09:55:45+00:00,,,,
u25,1364121461,2013-03-24 10:37:41+00:00,,,,
u25,1364121462,2013-03-24 10:37:42+00:00,,,,
u25,1364121464,2013-03-24 10:37:44+00:00,,,,
u25,1364121789,2013-03-24 10:43:09+00:00,,,,
u25,1364493262,2013-03-28 17:54:22+00:00,8,2,2,"43.70909673,-72.28432992"
u25,1364667344,2013-03-30 18:15:44+00:00,9,1,2,"43.70076509,-72.2869313"
u25,1364789486,2013-04-01 04:11:26+00:00,7,2,1,"41.99134713,-71.27689197"
u25,1364794046,2013-04-01 05:27:26+00:00,8,2,2,"43.43954867,-72.05279939"
u25,1364838988,2013-04-01 17:56:28+00:00,8,2,3,"43.44242939,-72.06891831"
u25,1364923227,2013-04-02 17:20:27+00:00,8,3,2,"43.70065679,-72.28685874"
u25,1365011679,2013-04-03 17:54:39+00:00,7,3,3,"43.7078117,-72.28487208"
u25,1365184519,2013-04-05 17:55:19+00:00,7,3,1,Unknown
u25,1365400367,2013-04-08 05:52:47+00:00,8,1,1,Unknown
u25,1365400387,2013-04-08 05:53:07+00:00,8,1,1,Unknown
u25,1365528022,2013-04-09 17:20:22+00:00,8,1,2,"43.70749748,-72.28712595"
u25,1365616398,2013-04-10 17:53:18+00:00,7,3,1,Unknown
u25,1365977202,2013-04-14 22:06:42+00:00,4,3,1,"43.70051117,-72.28678993"
u25,1366132817,2013-04-16 17:20:17+00:00,8,1,1,"43.70609873,-72.28690685"
u25,1366654234,2013-04-22 18:10:34+00:00,6,3,1,"43.70892266,-72.28457671"
u27,1364118620,2013-03-24 09:50:20+00:00,,,,
u27,1364121451,2013-03-24 10:37:31+00:00,,,,
u27,1364121453,2013-03-24 10:37:33+00:00,,,,
u27,1364121814,2013-03-24 10:43:34+00:00,,,,
u27,1364503040,2013-03-28 20:37:20+00:00,5,4,2,"43.70655446,-72.28713909"
u27,1364580286,2013-03-29 18:04:46+00:00,5,3,1,"43.70754161,-72.28527106"
u27,1364760336,2013-03-31 20:05:36+00:00,9,1,1,"43.70389316,-72.28575202"
u27,1364838960,2013-04-01 17:56:00+00:00,4,3,1,"43.70413216,-72.28586105"
u27,1365008872,2013-04-03 17:07:52+00:00,5,2,1,"43.70435602,-72.28669392"
u27,1365102033,2013-04-04 19:00:33+00:00,7,2,2,"43.70403288,-72.28595896"
u27,1365181232,2013-04-05 17:00:32+00:00,5,2,1,"43.70475035,-72.28638803"
u27,1365444039,2013-04-08 18:00:39+00:00,3,3,1,"43.70586093,-72.28868897"
u27,1365613248,2013-04-10 17:00:48+00:00,2,4,2,Unknown
u27,1366219043,2013-04-17 17:17:23+00:00,3,4,1,"43.70400104,-72.28585139"
u27,1366317019,2013-04-18 20:30:19+00:00,7,2,3,"43.70424431,-72.28559775"
u27,1366394857,2013-04-19 18:07:37+00:00,6,2,1,"43.70375531,-72.28604079"
u27,1366502332,2013-04-20 23:58:52+00:00,12,1,1,"43.70387421,-72.28565294"
u27,1367254825,2013-04-29 17:00:25+00:00,0,4,1,"43.70394816,-72.28577831"
u27,1367602312,2013-05-03 17:31:52+00:00,6,1,1,Unknown
u27,1369243958,2013-05-22 17:32:38+00:00,3,4,2,"43.70370727,-72.28600459"
u30,1364118634,2013-03-24 09:50:34+00:00,,,,
u30,1364121463,2013-03-24 10:37:43+00:00,,,,
u30,1364121464,2013-03-24 10:37:44+00:00,,,,
u30,1364121466,2013-03-24 10:37:46+00:00,,,,
u30,1364121563,2013-03-24 10:39:23+00:00,,,,
u30,1364121569,2013-03-24 10:39:29+00:00,,,,
u30,1364527434,2013-03-29 03:23:54+00:00,8,1,1,Unknown
u30,1364527435,2013-03-29 03:23:55+00:00,8,1,1,Unknown
u30,1364577030,2013-03-29 17:10:30+00:00,8,1,1,"43.70240618,-72.28732915"
u30,1364719665,2013-03-31 08:47:45+00:00,6,2,1,"42.94097068,-72.52796872"
u30,1364752710,2013-03-31 17:58:30+00:00,7,2,1,"42.94097068,-72.52796872"
u30,1364835768,2013-04-01 17:02:48+00:00,8,1,1,"43.70216667,-72.2862385"
u30,1365015405,2013-04-03 18:56:45+00:00,7,2,1,"43.70216667,-72.2862385"
u30,1365015406,2013-04-03 18:56:46+00:00,8,1,1,"43.70324769,-72.29030293"
u30,1365285718,2013-04-06 22:01:58+00:00,4,2,1,"43.70294473,-72.28772261"
u30,1365285719,2013-04-06 22:01:59+00:00,8,2,1,"43.70294473,-72.28772261"
u30,1365285722,2013-04-06 22:02:02+00:00,6,2,1,"43.70294473,-72.28772261"
u30,1365358534,2013-04-07 18:15:34+00:00,8,3,2,Unknown
u30,1365451870,2013-04-08 20:11:10+00:00,8,3,1,Unknown
u30,1365566407,2013-04-10 04:00:07+00:00,9,1,1,"43.70260784,-72.28705135"
u30,1365621861,2013-04-10 19:24:21+00:00,8,1,1,"43.70259206,-72.28665032"
u30,1365708296,2013-04-11 19:24:56+00:00,7,1,1,"43.70279814,-72.28714674"
u30,1365784663,2013-04-12 16:37:43+00:00,8,1,1,"43.70266979,-72.28673413"
u30,1365889181,2013-04-13 21:39:41+00:00,4,2,1,"43.69971813,-72.29088714"
u30,1365959063,2013-04-14 17:04:23+00:00,8,1,2,"40.7742808,-73.96073797"
u30,1366047862,2013-04-15 17:44:22+00:00,7,1,1,"43.70218934,-72.28761108"
u30,1366132498,2013-04-16 17:14:58+00:00,7,1,2,"43.70257447,-72.28689498"
u30,1366216771,2013-04-17 16:39:31+00:00,7,1,1,"43.70249632,-72.286166"
u30,1366306944,2013-04-18 17:42:24+00:00,4,3,1,"43.70263246,-72.28706428"
u30,1366394493,2013-04-19 18:01:33+00:00,8,1,1,"43.70254488,-72.28677668"
u30,1366495761,2013-04-20 22:09:21+00:00,6,2,1,"41.23064284,-73.0728831"
u30,1366650466,2013-04-22 17:07:46+00:00,8,1,1,"41.23064284,-73.0728831"
u30,1366750739,2013-04-23 20:58:59+00:00,7,1,1,"41.23064284,-73.0728831"
u30,1366862541,2013-04-25 04:02:21+00:00,7,1,1,"41.23064284,-73.0728831"
u30,1366999502,2013-04-26 18:05:02+00:00,8,1,1,Unknown
u30,1367255510,2013-04-29 17:11:50+00:00,5,2,1,"43.70652524,-72.28699002"
u30,1367431383,2013-05-01 18:03:03+00:00,6,3,1,"43.70333152,-72.28938876"
u30,1367524792,2013-05-02 19:59:52+00:00,9,1,1,"43.70303414,-72.28449439"
u30,1367603949,2013-05-03 17:59:09+00:00,6,2,1,"43.70451244,-72.28888935"
u30,1367863266,2013-05-06 18:01:06+00:00,9,1,1,Unknown
u31,1364118578,2013-03-24 09:49:38+00:00,,,,
u31,1364122030,2013-03-24 10:47:10+00:00,,,,
u31,1364122032,2013-03-24 10:47:12+00:00,,,,
u31,1364122033,2013-03-24 10:47:13+00:00,,,,
u31,1364122035,2013-03-24 10:47:15+00:00,,,,
u31,1364436119,2013-03-28 02:01:59+00:00,2,4,2,"43.68050026,-72.29332341"
u31,1364515253,2013-03-29 00:00:53+00:00,4,3,2,"43.68060986,-72.29350695"
u31,1364576508,2013-03-29 17:01:48+00:00,5,2,2,"43.68055327,-72.29350013"
u31,1364749277,2013-03-31 17:01:17+00:00,8,1,1,"43.68055197,-72.29346788"
u31,1364838880,2013-04-01 17:54:40+00:00,8,1,4,"43.69876384,-72.28975678"
u31,1364895678,2013-04-02 09:41:18+00:00,3,4,2,"43.68063654,-72.29350259"
u31,1364922607,2013-04-02 17:10:07+00:00,5,3,4,"43.6804572,-72.29349846"
u31,1365024322,2013-04-03 21:25:22+00:00,8,1,1,"43.68058033,-72.29352704"
u31,1365120844,2013-04-05 00:14:04+00:00,5,3,2,"43.68043243,-72.2937815"
u31,1365616902,2013-04-10 18:01:42+00:00,6,3,1,"43.68071233,-72.29336227"
u31,1365616910,2013-04-10 18:01:50+00:00,6,3,4,"43.68071233,-72.29336227"
u32,1364118525,2013-03-24 09:48:45+00:00,,,,
u32,1364122197,2013-03-24 10:49:57+00:00,,,,
u32,1364122199,2013-03-24 10:49:59+00:00,,,,
u32,1364122201,2013-03-24 10:50:01+00:00,,,,
u32,1364605870,2013-03-30 01:11:10+00:00,,,,
u32,1364759632,2013-03-31 19:53:52+00:00,7,2,1,"42.35025658,-71.07655539"
u32,1364838953,2013-04-01 17:55:53+00:00,9,2,2,"43.70383924,-72.29026049"
u32,1364933461,2013-04-02 20:11:01+00:00,11,1,1,"43.7032657,-72.29045059"
u32,1365011428,2013-04-03 17:50:28+00:00,7,3,2,"43.70371584,-72.2909896"
u32,1365096860,2013-04-04 17:34:20+00:00,7,2,1,"43.70584223,-72.29075364"
u32,1365178523,2013-04-05 16:15:23+00:00,6,2,2,"43.70584223,-72.29075364"
u32,1365291575,2013-04-06 23:39:35+00:00,7,3,1,"43.70515516,-72.28939444"
u32,1365368646,2013-04-07 21:04:06+00:00,10,2,2,"43.70515516,-72.28939444"
u32,1365442539,2013-04-08 17:35:39+00:00,7,2,1,"43.70515516,-72.28939444"
u32,1365526847,2013-04-09 17:00:47+00:00,7,2,1,"43.70826063,-72.28421526"
u32,1365616947,2013-04-10 18:02:27+00:00,7,2,1,"43.70340811,-72.29061712"
u32,1365710637,2013-04-11 20:03:57+00:00,7,2,1,"43.70433336,-72.29107034"
u32,1365781844,2013-04-12 15:50:44+00:00,7,2,1,"43.70845191,-72.28419384"
u32,1365877013,2013-04-13 18:16:53+00:00,7,3,1,"43.7040787,-72.28808059"
u32,1365961445,2013-04-14 17:44:05+00:00,10,1,2,"43.71713165,-72.27145544"
u32,1366048688,2013-04-15 17:58:08+00:00,8,2,1,"43.71713165,-72.27145544"
u32,1366137318,2013-04-16 18:35:18+00:00,9,2,2,"43.70635749,-72.28923654"
u32,1366219428,2013-04-17 17:23:48+00:00,7,3,3,"43.70285908,-72.29002745"
u32,1366312988,2013-04-18 19:23:08+00:00,9,3,1,Unknown
u32,1366394746,2013-04-19 18:05:46+00:00,7,2,1,"43.70300607,-72.29026873"
u32,1366489538,2013-04-20 20:25:38+00:00,8,3,1,"43.70587544,-72.2911665"
u32,1366654403,2013-04-22 18:13:23+00:00,8,2,1,"43.7031993,-72.2904444"
u32,1366753144,2013-04-23 21:39:04+00:00,7,3,1,"43.70635966,-72.28846146"
u32,1366830270,2013-04-24 19:04:30+00:00,8,3,2,Unknown
u32,1366916286,2013-04-25 18:58:06+00:00,6,3,1,"43.70608389,-72.29104393"
u32,1367003148,2013-04-26 19:05:48+00:00,9,2,2,"43.70608389,-72.29104393"
u32,1367089241,2013-04-27 19:00:41+00:00,8,3,1,"43.71796947,-72.27247143"
u32,1367173820,2013-04-28 18:30:20+00:00,8,4,1,"43.70301955,-72.29020739"
u32,1367257918,2013-04-29 17:51:58+00:00,6,2,2,"43.70374615,-72.29053936"
u32,1367346093,2013-04-30 18:21:33+00:00,9,3,2,"43.47216071,-71.99885894"
u32,1367431428,2013-05-01 18:03:48+00:00,9,2,1,"43.47216071,-71.99885894"
u32,1367602749,2013-05-03 17:39:09+00:00,9,2,1,"43.70211393,-72.28994529"
u32,1367774870,2013-05-05 17:27:50+00:00,9,2,1,"43.70420319,-72.28854729"
u32,1367863104,2013-05-06 17:58:24+00:00,8,2,1,"43.70389513,-72.29041685"
u32,1368037023,2013-05-08 18:17:03+00:00,8,2,1,"43.7089232,-72.28415444"
u32,1368209168,2013-05-10 18:06:08+00:00,9,2,1,"43.719082,-72.2724696"
u32,1368403691,2013-05-13 00:08:11+00:00,1,3,1,"43.7037874,-72.29006945"
u32,1368561077,2013-05-14 19:51:17+00:00,15,3,1,"43.70421817,-72.28966565"
u32,1368905011,2013-05-18 19:23:31+00:00,11,2,1,Unknown
u32,1368994482,2013-05-19 20:14:42+00:00,4,3,1,Unknown
u32,1368994910,2013-05-19 20:21:50+00:00,4,3,1,Unknown
u32,1369072271,2013-05-20 17:51:11+00:00,14,2,2,Unknown
u32,1369239032,2013-05-22 16:10:32+00:00,9,2,1,"43.70680906,-72.28749051"
u32,1369507503,2013-05-25 18:45:03+00:00,10,3,1,Unknown
u32,1369636149,2013-05-27 06:29:09+00:00,12,2,2,"43.65273307,-72.24424084"
u32,1369761216,2013-05-28 17:13:36+00:00,6,2,2,"43.70450738,-72.29025958"
u32,1370287712,2013-06-03 19:28:32+00:00,12,2,1,Unknown
u33,1364118462,2013-03-24 09:47:42+00:00,,,,
u33,1364121442,2013-03-24 10:37:22+00:00,,,,
u33,1364121444,2013-03-24 10:37:24+00:00,,,,
u33,1364121446,2013-03-24 10:37:26+00:00,,,,
u33,1364121732,2013-03-24 10:42:12+00:00,,,,
u33,1364497271,2013-03-28 19:01:11+00:00,8,1,2,Unknown
u33,1364577094,2013-03-29 17:11:34+00:00,7,2,2,"43.70369622,-72.29611425"
u33,1364670036,2013-03-30 19:00:36+00:00,7,2,1,"43.7037725,-72.29602645"
u33,1364749412,2013-03-31 17:03:32+00:00,7,2,1,"43.70400733,-72.29568279"
u33,1364836415,2013-04-01 17:13:35+00:00,6,4,1,"43.70412701,-72.29543193"
u33,1364933394,2013-04-02 20:09:54+00:00,6,4,1,"43.70370694,-72.29603486"
u33,1365009386,2013-04-03 17:16:26+00:00,0,4,1,"43.70366916,-72.29604051"
u33,1365104458,2013-04-04 19:40:58+00:00,8,2,3,"43.70403059,-72.29608355"
u33,1365175900,2013-04-05 15:31:40+00:00,7,1,1,"43.70346806,-72.29615925"
u33,1365277331,2013-04-06 19:42:11+00:00,10,1,1,"43.70359603,-72.29619839"
u33,1365360125,2013-04-07 18:42:05+00:00,9,2,1,"43.70374466,-72.29602394"
u33,1365443593,2013-04-08 17:53:13+00:00,6,1,1,"43.70524265,-72.29380967"
u33,1365535246,2013-04-09 19:20:46+00:00,10,1,1,"43.70356543,-72.29661063"
u33,1365619986,2013-04-10 18:53:06+00:00,6,2,1,"43.70332015,-72.29598121"
u33,1365702447,2013-04-11 17:47:27+00:00,8,2,1,"43.70341924,-72.29629875"
u33,1365787950,2013-04-12 17:32:30+00:00,8,2,2,"43.70368617,-72.29580241"
u33,1365890132,2013-04-13 21:55:32+00:00,10,1,1,"43.70351337,-72.29604785"
u33,1365972304,2013-04-14 20:45:04+00:00,8,2,1,"43.70362837,-72.29609942"
u33,1366046175,2013-04-15 17:16:15+00:00,4,3,1,"43.70369666,-72.29597969"
u33,1366158674,2013-04-17 00:31:14+00:00,13,1,1,"43.70370911,-72.29582755"
u33,1366222135,2013-04-17 18:08:55+00:00,2,4,1,"43.70342539,-72.29594334"
u33,1366312613,2013-04-18 19:16:53+00:00,8,2,2,"43.70306371,-72.29579391"
u33,1366403445,2013-04-19 20:30:45+00:00,6,3,2,"43.70396846,-72.29555338"
u33,1366496654,2013-04-20 22:24:14+00:00,12,1,1,"43.70378828,-72.29600636"
u33,1366607144,2013-04-22 05:05:44+00:00,10,1,1,"43.70405707,-72.29551034"
u33,1366628868,2013-04-22 11:07:48+00:00,8,2,1,"43.70410502,-72.29484537"
u33,1366651792,2013-04-22 17:29:52+00:00,5,3,1,"43.70377459,-72.29617515"
u33,1366797803,2013-04-24 10:03:23+00:00,4,4,2,"43.70371045,-72.29605661"
u33,1366837849,2013-04-24 21:10:49+00:00,8,2,2,"43.7034689,-72.29640505"
u33,1366996373,2013-04-26 17:12:53+00:00,4,3,1,"43.7037887,-72.29615197"
u33,1367306368,2013-04-30 07:19:28+00:00,8,1,1,"43.70351749,-72.29606608"
u33,1367602272,2013-05-03 17:31:12+00:00,0,4,2,"43.70354602,-72.29604776"
u33,1367875791,2013-05-06 21:29:51+00:00,5,2,1,"43.70353749,-72.29596044"
u33,1367958282,2013-05-07 20:24:42+00:00,8,2,4,"43.70353749,-72.29596044"
u33,1368044002,2013-05-08 20:13:22+00:00,9,2,2,Unknown
u33,1368118647,2013-05-09 16:57:27+00:00,7,2,2,Unknown
u33,1368298625,2013-05-11 18:57:05+00:00,16,2,2,"43.70373736,-72.29577621"
u33,1368467578,2013-05-13 17:52:58+00:00,1,4,2,"43.70242394,-72.2919064"
u33,1369330291,2013-05-23 17:31:31+00:00,9,2,2,"43.7036104,-72.29599087"
u33,1369416689,2013-05-24 17:31:29+00:00,2,4,1,"43.70363097,-72.29625958"
u33,1369880420,2013-05-30 02:20:20+00:00,1,4,2,Unknown
u34,1364118557,2013-03-24 09:49:17+00:00,,,,
u34,1364122255,2013-03-24 10:50:55+00:00,,,,
u34,1364122257,2013-03-24 10:50:57+00:00,,,,
u34,1364122259,2013-03-24 10:50:59+00:00,,,,
u34,1364122260,2013-03-24 10:51:00+00:00,,,,
u34,1364500945,2013-03-28 20:02:25+00:00,7,1,1,"43.71820403,-72.30818631"
u34,1364840592,2013-04-01 18:23:12+00:00,7,1,1,"43.70878824,-72.28328871"
u34,1364938123,2013-04-02 21:28:43+00:00,8,1,1,"43.64985305,-72.31114762"
u34,1365012977,2013-04-03 18:16:17+00:00,7,1,1,"43.71710059,-72.3083916"
u34,1365187297,2013-04-05 18:41:37+00:00,7,1,1,"43.70867495,-72.28248702"
u34,1367261499,2013-04-29 18:51:39+00:00,5,2,2,"43.67081116,-72.25601405"
u34,1368472409,2013-05-13 19:13:29+00:00,7,2,1,"43.70530899,-72.28319773"
u35,1364118986,2013-03-24 09:56:26+00:00,,,,
u35,1364122373,2013-03-24 10:52:53+00:00,,,,
u35,1364122375,2013-03-24 10:52:55+00:00,,,,
u35,1364122376,2013-03-24 10:52:56+00:00,,,,
u35,1364122378,2013-03-24 10:52:58+00:00,,,,
u35,1364530878,2013-03-29 04:21:18+00:00,7,2,1,"43.70551214,-72.283181"
u35,1364578462,2013-03-29 17:34:22+00:00,6,1,1,"43.7054765,-72.2830961"
u35,1364837307,2013-04-01 17:28:27+00:00,6,3,2,"43.70536459,-72.28320162"
u35,1364930771,2013-04-02 19:26:11+00:00,6,1,1,"43.70536857,-72.2831202"
u35,1365013421,2013-04-03 18:23:41+00:00,5,2,3,"43.70544082,-72.28316785"
u35,1365096285,2013-04-04 17:24:45+00:00,7,1,1,"43.70544541,-72.28313092"
